,Fecha,PRECIO,DEMANDA,HIDRÁULICA,TURBINACIÓN.BOMBEO,NUCLEAR,CARBÓN,DIÉSEL,TURBINA.DE.GAS,TURBINA.DE.VAPOR,CICLO.COMBINADO,EÓLICA,SOLAR.FOTOVOLTAICA,SOLAR.TÉRMICA,OTRAS.RENOVABLES,COGENERACIÓN,RESIDUOS.NO.RENOVABLES,RESIDUOS.RENOVABLES,GENERACIÓN.TOTAL,SALDO.FRANCIA.IMP.EXP.,SALDO.MARRUECOS,SALDO.PORTUGAL,SALDO.ANDORRA,PRECIO.GAS,NIVEL.PANTANOS,INDICADOR.INFLACIÓN,PRECIO.PETRÓLEO,HIDROEÓLICA,TEMPERATURA.MÁXIMA,IPI,EMPLEO,AGRICULTURA,INDUSTRIA,CONSTRUCCIÓN,SERVICIOS
309,11/6/2011,26.63916667,614241.708,50994.063,13615.032,153860.983,38143.485,7744.503,2475.113,4573.073,49918.365,268251.642,15791.015,5365.724,11267.037,75339.89,4353.3665,2001.3665,703672.632,-3360.338,-7252.9,-40039.45,-782.74,3.782999992,33.032,91.643,39.86584295,0,16,105.451,18153,802.3,2584.7,1290.4,13475.6
310,11/7/2011,51.22958333,740385.667,86803.543,16554.969,153756.002,131868.794,7859.98,3485.806,5728.419,133078.02,117587.745,11358.644,4574.987,10908.59,91311.8,4364.6525,1968.3185,781190.124,-1011.726,114.4,-33386.116,-571.31,3.782999992,33.793,91.643,113,0,15.3,105.451,18153,802.3,2584.7,1290.4,13475.6
311,11/8/2011,53.34208333,757268.753,72792.559,4530.829,153765.525,155605.703,8738.914,3861.465,5710.311,133964.989,111540.569,17948.981,3117.609,10940.13,92079.256,4370.382,1974.591,780920.758,-320.297,-2076.2,-14240.221,-655.79,3.703999996,33.793,91.643,115.5999985,0,16.7,105.451,18153,802.3,2584.7,1290.4,13475.6
312,11/9/2011,52.65541667,751952.765,73469.225,6212.078,154016.69,152747.712,8732.277,4675.331,5597.27,165699.572,75752.937,13852.184,1673.533,10882.82,91701.767,4120.731,2001.846,771115.162,-1495.302,-6529.3,-2417.017,-959.81,3.75999999,33.793,91.643,115.5699997,0,17,105.451,18153,802.3,2584.7,1290.4,13475.6
313,11/10/2011,51.5225,756087.981,69298.952,7323.531,153810.832,147442.035,8921.592,3786.943,6232.404,143544.026,100826.089,14525.079,3644.732,10834.35,92618.829,4311.945,2061.394,769165.177,-773.298,-7348.3,68.33,-965.71,3.657999992,33.793,91.643,113.8000031,0,18.6,105.451,18153,802.3,2584.7,1290.4,13475.6
314,11/11/2011,49.43,746869.954,73839.626,3906.26,147335.285,146600.826,9068.935,3420.229,6633.793,114137.359,122669.765,17533.544,4231.247,10942.805,92925.266,4492.4745,2163.8035,759878.321,2687.88,-6678.8,4225.549,-851.6,3.631000042,33.793,91.643,114.2300034,0,22,105.451,18153,802.3,2584.7,1290.4,13475.6
315,11/12/2011,45.02916667,659935.967,57587.459,5514.877,129914.808,59460.158,8924.045,2312.703,5845.535,70740.569,209095.34,13301.023,1185.569,11246.067,75072.078,4027.9215,1756.1095,655962.156,-481.262,-6745.1,23196.2,-945.63,3.539999962,33.793,91.643,43.65650447,0,23,105.451,18153,802.3,2584.7,1290.4,13475.6
316,11/13/2011,15.51541667,605595.336,46430.47,9347.846,136616.265,25068.231,8536.816,1967.706,4867.983,57251.606,261805.218,7656.319,1000.315,11216.049,73625.264,4454.933,2247.104,652070.229,-4511.966,-9188.4,3751.053,-1091.98,3.539999962,33.793,91.643,43.65650447,0,19.1,105.451,18153,802.3,2584.7,1290.4,13475.6
317,11/14/2011,40.54083333,741198.419,70647.954,9708.327,144832.2,79510.112,8239.612,3500.887,6431.822,100804.23,222218.812,4863.811,1157.918,10786.924,91096.398,4561.8805,2299.5215,760645.732,-3039.829,-10100.3,11555.129,-788.86,3.539999962,34.21,91.643,113.1800003,0,16,105.451,18153,802.3,2584.7,1290.4,13475.6
318,11/15/2011,52.81625,758441.217,79762.069,4962.44,146028.72,127718.83,8482.552,3447.27,6300.328,156911.3,121601.122,11797.838,2207.146,10426.662,91704.252,4540.438,2313.744,778189.921,-2879.819,-10596.7,-1664.449,-1258.72,3.444999933,34.21,91.643,112.3899994,0,12.8,105.451,18153,802.3,2584.7,1290.4,13475.6
319,11/16/2011,53.19208333,760641.415,81303.457,10455.722,146738.05,154639.263,8570.023,3592.689,6458.97,189562.81,80392.521,15338.555,2629.419,10560.499,93034.527,4412.97,2212.797,809884.809,-1620.878,-11055.1,-29040.971,-1189.87,3.407000065,34.21,91.643,112.0699997,0,15.4,105.451,18153,802.3,2584.7,1290.4,13475.6
320,11/17/2011,56.29166667,764010.504,77118.445,5349.932,149036.153,180433.619,8635.165,3244.667,6379.154,183378.396,44064.876,14425.676,4584.801,10490.171,94783.757,4287.7965,2147.5045,788343.35,-2975.172,-11389.5,-6739.235,-1153.84,3.342999935,34.21,91.643,108.8000031,0,15.2,105.451,18153,802.3,2584.7,1290.4,13475.6
321,11/18/2011,48.96208333,762074.387,82125.317,5928.898,153763.543,151699.997,8168.486,3486.414,6509.602,115156.989,149514.67,10615.699,2532.104,10386.554,94863.627,4250.426,2004.082,800987.581,-21508.599,-9474.9,-1500.807,-1038.69,3.438999891,34.21,91.643,109.4700012,0,15.5,105.451,18153,802.3,2584.7,1290.4,13475.6
322,11/19/2011,50.07125,681318.663,75852.303,9203.054,154592.062,147787.627,8011.468,2801.476,5975.909,71610.103,127988.67,6494.2,1211.245,10788.755,75818.822,4243.508,1990.189,704346.735,-4991.096,-9639.6,7167.225,-1116.94,3.328999996,34.21,91.643,41.22878448,0,16,105.451,18153,802.3,2584.7,1290.4,13475.6
323,11/20/2011,47.44166667,619468.28,62192.593,5262.592,154629.398,132770.212,7804.17,1762.862,4754.571,78892.052,123410.942,5774.725,827.486,10143.666,73695.712,4303.668,2019.873,668222.276,-4676.161,-8431.4,-16224.236,-1079.66,3.328999996,34.21,91.643,41.22878448,0,13.5,105.451,18153,802.3,2584.7,1290.4,13475.6
324,11/21/2011,55.90208333,749036.026,89251.722,8515.75,154794.553,174092.296,8488.205,3121.831,5977.86,170078.897,54435.342,7977.058,1033.75,9631.366,91125.209,4306.046,2049.345,784862.459,-5452.939,-10902.2,-14032.367,-760.76,3.328999996,34.658,91.643,41.22878448,0,15.6,105.451,18153,802.3,2584.7,1290.4,13475.6
325,11/22/2011,48.52583333,773462.419,79333.778,5334.271,156421.505,159693.905,8643.657,3934.082,6276.573,126447.534,130398.367,8551.492,1248.949,9330.195,92560.539,4470.0475,2311.3385,794957.452,-16210.661,-10841.1,12718.702,-1000.45,3.404000044,34.658,91.643,107.5100021,0,12,105.451,18153,802.3,2584.7,1290.4,13475.6
326,11/23/2011,47.38791667,769346.215,78148.171,4877.332,156383.695,149855.438,8500.878,3753.046,6324.103,128104.793,148764.381,12317.747,2063.093,9177.408,93391.365,4402.01,2255.309,808298.904,-15034.036,-11332.7,-2150.631,-1166.96,3.407999992,34.658,91.643,107.8300018,0,13.5,105.451,18153,802.3,2584.7,1290.4,13475.6
327,11/24/2011,51.68666667,770714.128,85195.513,5424.405,156457.39,170625.398,8563.701,2800.54,6523.367,165625.806,59361.823,14852.244,4214.866,9721.651,94575.386,4196.6475,1991.8515,790116.902,-4000.643,-9745.3,-1.311,-1128.67,3.480999947,34.658,91.643,40.29175542,0,14,105.451,18153,802.3,2584.7,1290.4,13475.6
328,11/25/2011,53.70833333,766096.495,81198.71,1326.685,156520.471,189655.354,8542.829,2284.946,6276.58,150792.338,57727.206,17126.581,4442.069,10209.841,96077.055,4385.5185,2162.5995,788701.031,-1002.116,-7896.7,-9046.107,-1158.14,3.480999947,34.658,91.643,107.5699997,0,13.1,105.451,18153,802.3,2584.7,1290.4,13475.6
329,11/26/2011,50.09041667,686003.135,73690.007,6487.442,155889.315,163510.132,8372.752,2019.231,5595.926,113679.886,56818.539,18593.829,5090.119,10211.615,77970.345,4667.3855,2363.4105,704936.542,-1424.791,-7044.2,-1182.016,-1121.95,3.529000044,34.658,91.643,39.43993017,0,14.4,105.451,18153,802.3,2584.7,1290.4,13475.6
330,11/27/2011,49.32916667,639886.84,78943.015,2624.379,156984.402,167541.636,8217.845,1163.203,4640.214,78720.493,39591.898,14694.659,3952.935,10211.537,77214.069,4581.0565,2382.1845,651440.464,14936.232,-6332.6,-11636.539,-1160.1,3.529000044,34.658,91.643,39.43993017,0,14.2,105.451,18153,802.3,2584.7,1290.4,13475.6
331,11/28/2011,56.67625,783441.892,88674.16,11653.664,156678.654,194823.358,8664.51,2506.997,6443.918,178899.264,32411.79,13092.679,4309.682,10258.668,93967.428,4445.412,2299.938,809120.031,-4942.815,-9255.4,-7272.475,-1013.25,3.529000044,34.781,91.643,108.8600006,0,12,105.451,18153,802.3,2584.7,1290.4,13475.6
332,11/29/2011,53.29708333,799132.682,76725.358,4860.29,156904.387,199457.402,9335.643,1914.809,6298.946,168390.788,76993.877,16254.469,4046.732,9880.556,94933.382,4374.713,2231.974,832592.391,-6449.196,-11564.4,-9314.511,-1224.16,3.552000046,34.781,91.643,109.7300034,0,14.5,105.451,18153,802.3,2584.7,1290.4,13475.6
333,11/30/2011,54.58833333,799016.222,95661.272,2795.673,132793.134,204766.001,9316.481,2085.316,6509.385,180979.888,69935.265,15501.251,3568.039,9433.391,95006.831,4367.857,2242.606,834953.855,-3964.336,-10816.3,-14964.124,-1293.9,3.627000093,34.781,91.643,40.16398382,0,14.8,105.451,18153,802.3,2584.7,1290.4,13475.6
334,12/1/2011,53.4675,795570.587,77203.999,2299.082,145820.714,186555.222,9410.368,1978.204,6326.343,128789.008,131852.064,13406.938,3316.245,9211.798,95347.744,4558.914,2160.07,818227.37,-8324.271,-10048.8,9608.888,-1242.14,3.575000048,34.781,91.762,109.6800003,0,11.7,94.424,18153,802.3,2584.7,1290.4,13475.6
335,12/2/2011,49.97375,793076.031,69278.309,8533.732,155468.963,134876.671,9305.706,1794.472,6989.784,123652.035,187330.328,9565.025,1891.445,10028.196,97398.048,4633.08,2272.692,823015.562,-18956.955,-10490.6,18332.077,-1289.99,3.644000053,34.781,91.762,110.3099976,0,10.5,94.424,18153,802.3,2584.7,1290.4,13475.6
336,12/3/2011,55.11666667,711729.029,74196.574,6785.012,157317.765,126907.484,8975.168,1422.547,5000.656,116783.884,103098.534,11765.856,2913.23,10952.751,79482.673,4566.2805,2294.6075,712462.585,16653.706,-9764.1,2611.699,-1358.2,3.569999933,34.781,91.762,39.61028987,0,11.2,94.424,18153,802.3,2584.7,1290.4,13475.6
337,12/4/2011,47.255,653940.616,62501.828,2462.863,157420.568,103868.453,8803.998,936.749,5028.95,76434.982,132839.889,16920.612,3911.834,10933.777,77946.895,4463.8475,2267.8375,666742.783,16913.814,-8847.6,-9627.369,-1268.67,3.569999933,34.781,91.762,39.61028987,0,14,94.424,18153,802.3,2584.7,1290.4,13475.6
338,12/5/2011,49.605,748870.287,66640.546,9538.709,157379.835,128449.94,9249.342,1798.636,6034.254,115460.03,166528.469,15487.144,3372.775,9960.62,94470.925,4334.6705,2284.6135,790975.717,4017.98,-9958.7,-17588.733,-1252.59,3.569999933,34.577,91.762,111.2200012,0,15.2,94.424,18153,802.3,2584.7,1290.4,13475.6
339,12/6/2011,52.0175,685607.254,67064.018,9335.632,157369.137,135216.299,8903.7,977.147,5294.608,99561.973,136968.25,13870.346,3078.664,10472.393,79221.21,4467.5355,2302.6085,734079.662,-3822.264,-9545.7,-22590.286,-1641.64,3.463000059,34.577,91.762,109.6100006,0,10.2,94.424,18153,802.3,2584.7,1290.4,13475.6
340,12/7/2011,54.10833333,750773.201,71476.595,12522.743,157358.655,141730.619,9322.815,2321.824,6517.467,151923.765,92026.055,15289.517,2797.878,10858.005,96078.156,4433.634,2305.837,776942.996,20515.832,-12502.3,-22100.011,-1231.82,3.496999979,34.577,91.762,110.3600006,0,9,94.424,18153,802.3,2584.7,1290.4,13475.6
341,12/8/2011,55.30791667,675305.775,84245.2,8777.523,157443.097,166387.433,9083.279,1777.794,5800.673,116900.49,31862.479,14049.709,1463.326,10537.194,80357.399,4592.6025,2314.1365,695569.216,10493.47,-12742.6,-11756.758,-1498.34,3.421999931,34.577,91.762,110.2399979,0,6.3,94.424,18153,802.3,2584.7,1290.4,13475.6
342,12/9/2011,53.5775,743007.025,92918.248,10543.105,157544.718,161395.183,9337.597,2138.54,6068.572,168740.586,44601.204,8266.692,1022.379,9999.754,96818.431,4528.969,2281.828,776187.06,9503.118,-13190.1,-23929.958,-1281.24,3.434999943,34.577,91.762,108.1999969,0,12,94.424,18153,802.3,2584.7,1290.4,13475.6
343,12/10/2011,57.05833333,710065.599,70339.494,9367.984,157572.982,114304.352,9243.314,1741.278,5565.099,169398.909,72110.343,6647.538,919.562,10326.499,78885.867,4632.7815,2291.3285,713324.004,13793.823,-12661.2,9940.471,-1372.55,3.253000021,34.577,91.762,35.64926486,0,7.8,94.424,18153,802.3,2584.7,1290.4,13475.6
344,12/11/2011,51.84291667,673357.73,73572.027,4078.697,157548.95,111372.322,8929.823,1360.123,5232.753,117386.825,87008.22,6192.49,1031.898,10744.983,77844.94,4611.2635,2294.0225,669185.588,22519.591,-6227.7,-2142.035,-1326.5,3.253000021,34.577,91.762,35.64926486,0,10.2,94.424,18153,802.3,2584.7,1290.4,13475.6
345,12/12/2011,58.26916667,801893.407,60685.15,7184.646,157489.365,103241.769,9339.7,2382.937,6174.749,171251.855,179491.43,8430.648,1119.339,10743.722,94954.829,4615.7375,2269.2175,819375.722,22928.683,-8106.5,-16482.456,-1329.28,3.253000021,34.367,91.762,107.5999985,0,12,94.424,18153,802.3,2584.7,1290.4,13475.6
346,12/13/2011,47.65708333,816256.62,47806.524,6938.972,157351.894,112260.862,9176.318,2763.069,7240.535,113481.208,279277.232,8199.431,1250.873,10685.345,94250.739,4473.26,2235.977,857397.538,-6130.098,-8967.3,-6731.243,-1371.73,3.246999979,34.367,91.762,108.25,0,12,94.424,18153,802.3,2584.7,1290.4,13475.6
347,12/14/2011,46.79375,809414.259,52970.883,11560.504,157346.429,118052.065,9539.644,2174.244,7517.694,96561.838,278371.095,8891.648,987.534,10833.557,94721.217,4470.66,2260.998,856259.946,-13293.813,-7470.2,-6490.268,-1359.26,3.285000086,34.367,91.762,107.9300003,0,13.2,94.424,18153,802.3,2584.7,1290.4,13475.6
348,12/15/2011,47.6875,810847.089,65878.531,13760.948,157451.187,122825.131,9305.32,2517.185,7583.69,106396.008,252581.234,13585.041,2547.334,11203.576,97185.521,4411.368,2293.945,869525.156,-15105.268,-11545,-17394.906,-1444.81,3.141000032,34.367,91.762,106,0,11.7,94.424,18153,802.3,2584.7,1290.4,13475.6
349,12/16/2011,37.775,813602.061,74068.669,9215.344,156487.671,110482.603,9382.115,2933.347,7671.452,73873.1,282438.874,5820.66,1144.018,11140.009,96228.469,4281.822,2123.107,847293.925,-17019.151,-12741.9,4999.859,-1420.65,3.124000072,34.367,91.762,104.2399979,0,11.6,94.424,18153,802.3,2584.7,1290.4,13475.6
350,12/17/2011,48.58791667,725008.788,65887.312,9652.926,157371.52,96744.472,9128.395,1830.791,6423.718,80140.861,224870.298,14535.589,2901.809,10984.653,79454.954,4025.0595,2003.1085,765936.414,-1361.862,-8624.7,-4552.651,-1448.78,3.092999935,34.367,91.762,37.90663258,0,11,94.424,18153,802.3,2584.7,1290.4,13475.6
351,12/18/2011,47.74916667,686693.38,75918.438,12766.204,155747.758,105547.696,8967.734,1518.984,6090.54,95290.344,133363.251,17117.568,3894.896,10846.274,79686.568,3986.0875,2023.0225,712745.326,8056.175,-9960,-5348.691,-1427.43,3.092999935,34.367,91.762,37.90663258,0,10,94.424,18153,802.3,2584.7,1290.4,13475.6
352,12/19/2011,60.07541667,824403.925,86797.393,7001.839,157414.527,138244.015,9367.306,2718.014,7384.464,199887.269,115408.008,16330.495,2850.531,10751.261,96238.646,4163.1855,2005.5025,856582.543,1519.007,-11954.7,-12123.989,-1430.59,3.092999935,34.447,91.762,104.1999969,0,9.8,94.424,18153,802.3,2584.7,1290.4,13475.6
353,12/20/2011,51.90583333,837406.078,70245.914,8478.99,157400.943,153215.878,9352.553,3015.957,7699.053,157390.068,194661.125,15104.778,3011.727,10560.014,94428.021,4492.1865,2302.7025,891380.319,4281.676,-9289.9,-27940.589,-1467.05,3.117000103,34.447,91.762,105.5,0,11.7,94.424,18153,802.3,2584.7,1290.4,13475.6
354,12/21/2011,51.74208333,812666.837,70997.883,6780.463,156737.896,161879.564,9327.249,2547.67,8025.56,121715.122,205661.594,15034.449,3564.188,10634.756,96174.244,4502.7965,2315.6145,875915.276,-6295.508,-8644.9,-28133.599,-1317.66,3.13499999,34.447,91.762,106.4700012,0,16,94.424,18153,802.3,2584.7,1290.4,13475.6
355,12/22/2011,51.15583333,789645.965,69392.541,11446.402,156361.528,171614.741,9480.843,2041.904,8196.175,133338.624,143657.545,16103.558,3457.252,10683.2,96565.452,4109.8185,2197.1345,838648.272,9889.563,-10165.6,-31612.789,-1228.22,3.167999983,34.447,91.762,108.0400009,0,16,94.424,18153,802.3,2584.7,1290.4,13475.6
356,12/23/2011,52.32291667,765045.259,72188.181,13826.656,156413.861,174764.924,9539.999,1723.011,7892.726,93751.704,109003.637,15287.969,2582.368,10746.356,94752.389,3985.652,2307.134,768742.479,25431.499,-8959.2,-13595.177,-1242.61,3.157999992,34.447,91.762,107.4800034,0,15.8,94.424,18153,802.3,2584.7,1290.4,13475.6
357,12/24/2011,41.32958333,664125.437,62532.621,10974.767,156397.275,59295.663,9558.511,1558.74,7237.935,61786.185,205279.189,17815.272,3709.229,10437.462,66691.763,3712.867,2284.007,679247.939,23736.365,-8372.8,-8955.283,-1339.44,3.105999947,34.447,91.762,37.94921331,0,11.4,94.424,18153,802.3,2584.7,1290.4,13475.6
358,12/25/2011,39.71041667,585068.321,59144.734,10588.038,156356.225,65013.709,8946.753,1098.156,5934.235,74159.81,114525.49,18541.154,3819.702,9778.978,62192.339,3599.7635,2307.3465,595982.481,32219.608,-5701.7,-10583.84,-1185.76,3.105999947,34.447,91.762,37.94921331,0,12.2,94.424,18153,802.3,2584.7,1290.4,13475.6
359,12/26/2011,47.00291667,671321.857,80330.858,11953.047,156120.569,132636.41,8994.589,1831.007,6939.529,101901.721,60499.471,16673.621,3464.041,9221.415,79493.549,3643.2285,2295.1315,675973.039,29476.957,-8220.6,-20109.195,-1121.5,3.105999947,34.533,91.762,37.94921331,0,10,94.424,18153,802.3,2584.7,1290.4,13475.6
360,12/27/2011,53.21541667,751545.993,84374.471,8177.445,155946.619,176349.353,9756.862,2841.607,7733.637,163188.085,37871.103,16682.328,3379.21,9462.295,89277.869,3621.822,2286.073,770939.878,23857.751,-9978.2,-25388.028,-1312.87,3.105999947,34.533,91.762,108.3300018,0,9.6,94.424,18153,802.3,2584.7,1290.4,13475.6
361,12/28/2011,53.71583333,756819.605,78575.953,6524.091,155986.75,177956.627,9725.539,2768.677,8132.405,116547.425,86687.653,17933.73,4235.485,10145.451,90529.114,3709.0835,2177.1205,771624.686,26225.426,-9287.5,-25089.746,-1368.46,3.101999998,34.533,91.762,108.6900024,0,11.1,94.424,18153,802.3,2584.7,1290.4,13475.6
362,12/29/2011,43.46166667,755696.428,67218.69,8292.988,155722.521,112498.261,9732.277,2704.215,7646.586,90801.94,205290.602,16991.742,4013.95,10540.22,92678.53,3673.115,2014.915,789810.496,15021.604,-9308.5,-24621.572,-1218.05,3.138999939,34.533,91.762,107.5999985,0,10.3,94.424,18153,802.3,2584.7,1290.4,13475.6
363,12/30/2011,49.45375,744812.936,70615.792,7874.502,156185.425,115627.35,9805.219,2434.638,7500.655,116942.381,161565.337,18443.417,4620.022,11119.884,92256.197,3897.441,2188.404,781062.737,25959.552,-8719.2,-41258.933,-1338.06,3.019999981,34.533,91.762,107.2699966,0,11.8,94.424,18153,802.3,2584.7,1290.4,13475.6
364,12/31/2011,43.14416667,671699.676,60552.866,14430.278,156382.195,101516.855,9872.606,2046.014,7526.226,81072.216,166732.545,17223.258,4193.633,10709.541,66536.936,3741.4985,2315.9185,704828.605,29724.908,-7583.7,-36903.901,-1371.17,2.969000101,34.533,91.762,35.13816325,0,14.8,94.424,18153,802.3,2584.7,1290.4,13475.6
365,1/1/2012,34.26791667,592816.868,44115.607,7586.468,156060.197,95835.177,9099.916,1211.399,5926.551,63993.217,155142.079,16559.004,3342.588,10284.788,61133.402,3558.299,2270.296,636094.9,31631.176,-6184.3,-41216.284,-1156.5,2.969000101,34.533,90.753,35.13816325,0,15.3,98.518,17765.1,763,2509.7,1200.8,13291.5
366,1/2/2012,35.29958333,726091.792,48180.731,8837.414,155908.263,118340.868,9585.639,1852.946,7399.333,61770.654,261031.957,12820.855,1896.593,10255.049,86049.032,3636.4525,2238.8775,789794.565,13662.131,-10526,-36015.289,-1199.22,2.969000101,34.536,90.753,35.13816325,0,12.4,98.518,17765.1,763,2509.7,1200.8,13291.5
367,1/3/2012,44.06083333,779284.502,58380.507,12350.879,155906.98,169176.958,9693.961,2357.607,7737.631,99754.398,164693.147,17663.221,4537.361,10136.808,95674.52,3591.249,2265.258,813912.67,27284.616,-11072,-41494.533,-1515.61,2.969000101,34.536,90.753,109.9499969,0,13.8,98.518,17765.1,763,2509.7,1200.8,13291.5
368,1/4/2012,42.40125,790304.773,63716.913,13218.982,155941.47,176295.877,9460.365,2276.651,7881.408,102352.768,164303.92,17642.68,4962.424,10540.09,96847.155,4013.747,2282.968,831727.799,20667.935,-11831.1,-36806.295,-1558.76,2.977999926,34.536,90.753,111.6999969,0,12.8,98.518,17765.1,763,2509.7,1200.8,13291.5
369,1/5/2012,39.62958333,761679.041,56623.67,14932.92,155838.028,140087.472,9619.993,1970.738,8117.39,82150.433,204107.528,17573.712,5104.392,10663.511,95932.706,4531.2305,2327.1335,809571.321,19416.966,-11756,-44408.014,-1321.62,3.121999979,34.536,90.753,113.9499969,0,16.7,98.518,17765.1,763,2509.7,1200.8,13291.5
370,1/6/2012,39.945,637431.651,55107.934,9088.064,156116.083,86141.725,9145.99,1218.538,6464.696,54242.045,215821.327,14444.781,3273.886,10910.215,86237.824,4759.2075,2318.1745,715266.438,-2203.316,-11674.4,-40766.94,-1236.54,2.960000038,34.536,90.753,112.9100037,0,16.3,98.518,17765.1,763,2509.7,1200.8,13291.5
371,1/7/2012,45.61458333,682415.076,61636.064,7487.945,156305.819,91414.82,9497.93,1751.149,7687.513,74248.796,163623.125,17270.885,3399.943,10936.464,78310.353,4644.788,2302.575,690496.457,30626.413,-10175.2,-14378.5,-1694.7,3.010999918,34.536,90.753,34.71224641,0,14.6,98.518,17765.1,763,2509.7,1200.8,13291.5
372,1/8/2012,44.38708333,666702.924,53274.012,9424.032,156296.443,91435.032,9380.113,1253.115,6864.493,75361.911,145253.233,18196.58,4445.185,10890.701,79077.303,4646.7435,2306.1415,668083.941,32047.143,-7013.1,-6860.968,-1636.13,3.010999918,34.536,90.753,34.71224641,0,13,98.518,17765.1,763,2509.7,1200.8,13291.5
373,1/9/2012,51.12375,810158.508,73805.744,15438.297,156320.883,140572.539,9833.734,2449,8184.004,186471.92,101040.472,18391.243,4480.821,10593.998,97246.016,4452.09,2218.303,831498.628,19472.79,-11764.9,-17019.696,-1526.78,3.010999918,34.588,90.753,113.4300003,0,12.6,98.518,17765.1,763,2509.7,1200.8,13291.5
374,1/10/2012,53.49958333,841234.032,66590.654,9853.316,156159.543,182644.712,9749.476,2022.567,8663.152,211411.17,70015.545,16205.38,2834.956,10618.955,98297.253,4285.12,2000.675,851352.812,25998.651,-10254.6,-18991.195,-1369.59,3.013999939,34.588,90.753,113.2600021,0,8.4,98.518,17765.1,763,2509.7,1200.8,13291.5
375,1/11/2012,54.93625,851423.544,62462.658,6049.05,155783.961,203163.196,9610.667,2357.793,8079.49,228993.506,63792.202,15755.088,3415.534,10383.684,98753.507,4369.108,1984.735,874954.015,25706.656,-8906.7,-32673.13,-1377.13,2.923000097,34.588,90.753,113.1500015,0,5.6,98.518,17765.1,763,2509.7,1200.8,13291.5
376,1/12/2012,55.85541667,855601.999,65661.841,12733.459,155659.548,211046.459,9748.621,1692.082,8745.049,234002.541,49445.611,11074.684,810.889,10832.076,99607.598,4212.6405,1889.2495,877170.291,27732.851,-11219.2,-25883.76,-1293.41,2.760999918,34.588,90.753,113.3899994,0,6.6,98.518,17765.1,763,2509.7,1200.8,13291.5
377,1/13/2012,57.64083333,848983.868,74626.092,7260.886,157936.612,211162.621,9897.54,1729.994,8867.355,245589.143,29262.778,11820.036,2303.513,10622.604,99486.65,4337.505,1966.893,876873.893,29382.678,-9934.3,-38019.285,-1394.29,2.704999924,34.588,90.753,110.5999985,0,13.2,98.518,17765.1,763,2509.7,1200.8,13291.5
378,1/14/2012,56.1375,762151.99,45687.067,2606.209,161837.685,190203.392,9734.992,1530.616,7764.438,151813.921,95106.826,14275.847,1942.908,10541.55,81690.844,4602.479,2166.356,781488.438,29842.167,-10465.3,-28298.215,-1471.61,2.569000006,34.588,90.753,34.92520071,0,10.8,98.518,17765.1,763,2509.7,1200.8,13291.5
379,1/15/2012,56.34,713670.795,41858.521,10503.094,168528.987,176385.499,9313.781,1002.823,6961.619,131377.806,78263.05,7922.312,456.166,9812.254,81247.371,4458.609,2152.573,730224.316,31437.757,-10027,-13290.207,-1407.21,2.569000006,34.588,90.753,34.92520071,0,7,98.518,17765.1,763,2509.7,1200.8,13291.5
380,1/16/2012,57.21416667,861532.544,48183.288,7004.501,177022.053,204833.292,10129.923,1740.023,7246.688,222566.604,94391.276,7196.96,738.901,9102.32,97190.339,4358.1995,2137.0085,893856.017,20123.474,-11563.9,-28638.145,-1419.1,2.569000006,34.469,90.753,34.92520071,0,7.6,98.518,17765.1,763,2509.7,1200.8,13291.5
381,1/17/2012,55.77333333,858731.255,55810.282,16121.686,179218.966,216180.111,9239.76,1624.463,7889.403,207031.33,74413.543,14963.922,2992.144,9082.416,96594.045,4379.6685,2137.6385,897680.106,14037.269,-11357.2,-26945.259,-1233.42,2.569000006,34.469,90.753,112.4800034,0,10.8,98.518,17765.1,763,2509.7,1200.8,13291.5
382,1/18/2012,58.64625,852484.634,55668.284,9233.84,168972.458,210694.262,9350.284,1661.533,7370.305,229082.576,49420.409,18743.192,4183.32,9374.615,98380.381,4499.8015,2154.9835,878809.525,30105.606,-10898,-33866.095,-1445.73,2.484999895,34.469,90.753,111.3499985,0,12,98.518,17765.1,763,2509.7,1200.8,13291.5
383,1/19/2012,59.30541667,847962.236,60908.88,8015.017,155862.276,215157.964,9580.092,2248.416,7271.775,213080.824,56992.768,19100.158,5048.811,10301.435,97959.539,4456.8875,2132.5655,868123.854,31430.753,-9920.8,-33324.968,-1391.3,2.482000113,34.469,90.753,111.4499969,0,11.3,98.518,17765.1,763,2509.7,1200.8,13291.5
384,1/20/2012,55.88291667,831690.119,41735.87,6203.969,159291.461,220405.213,9813.221,1671.165,7247.841,136627.442,145830.869,17544.355,4770.51,10880.398,98080.877,4480.5765,2126.4375,866713.922,30438.308,-12274.2,-33691.37,-1272.04,2.305999994,34.469,90.753,111.4800034,0,13.3,98.518,17765.1,763,2509.7,1200.8,13291.5
385,1/21/2012,55.13125,739371.036,41651.137,8975.505,172748.796,197886.588,9490.65,1240.612,7203.694,72985.598,122146.067,19336.722,5335.017,10733.444,79996.628,4418.852,2162.556,756294.097,31363.07,-13020.5,-11950.639,-1345.3,2.269999981,34.469,90.753,36.33073309,0,14,98.518,17765.1,763,2509.7,1200.8,13291.5
