,Fecha,PRECIO,DEMANDA,hidraulica,turbinacion bombeo,NUCLEAR,carbon,diesel,turbina de gas,turbina de vapor,ciclo combinado,eolica,solar fotovoltaica,solar termica,otras renovables,cogeneracion
3493,7/25/2020,33.32166667,704273.245,51601.85,3212.727,166793.484,10685.661,6845.793,1072.698,3792.999,182594.548,80167.468,64649.71,26960.825,11648.415,71616.919
3494,7/26/2020,29.77791667,664179.618,50107.416,4554.936,166568.889,14522.57,6753.713,746.106,3280.56,162403.914,71972.591,63980.78,24832.669,11616.743,69376.08
3495,7/27/2020,38.2825,794291.764,73273.324,5790.458,166512.731,17746.741,7906.059,1202.126,3565.414,208457.006,108497.412,61286.555,21950.18,11553.336,73956.774
3496,7/28/2020,35.88916667,814337.543,76274.469,1959.161,165937.131,11266.889,7435.381,2305.855,3386.839,226635.53,141490.93,62249.006,21256.214,11477.636,75152.343
3497,7/29/2020,37.74666667,817487.547,80247.497,6478.006,166591.515,11104.278,7535.654,2942.103,3248.919,233646.975,129641.463,62375.575,24978.023,11712.381,74266.793
3498,7/30/2020,40.44625,825275.946,77743.088,2055.435,166541.699,14863.123,7653.289,3222.887,2855.962,256113.262,143042.875,52950.99,22846.541,11305.196,75654.445
3499,7/31/2020,42.06708333,810169.058,97384.577,11765.228,166430.627,14445.029,8829.579,2771.277,3610.929,264604.838,60392.88,55564.153,24352.176,11648.291,76130.093
3500,8/1/2020,33.50416667,738269.153,61987.314,-1.224,165941.114,9811.151,8833.375,1929.726,3541.411,182182.464,133777.81,53906.911,26682.886,11815.05,69911.665
3501,8/2/2020,28.64291667,673895.707,53027.777,-61.078,166462.617,9843.985,7606.622,1248.119,3646.382,142256.789,185087.601,61588.875,26401.726,10510.915,67946.653
3502,8/3/2020,36.61708333,747511.864,67069.269,2578.488,166884.288,13302.298,7963.626,1317.016,3767.915,176913.9,154925.408,58955.566,24441.018,10810.631,71451.874
3503,8/4/2020,35.39875,751123.76,61829.668,4943.104,167068.533,15603.482,7191.309,2034.173,3917.866,197696.722,128483.316,60911.601,15723.025,11171.245,71502.84
3504,8/5/2020,36.43375,764126.717,70330.238,10668.364,166938.783,13425.332,7604.973,2568.754,5980.066,210640.655,66258.746,63265.736,19143.754,11131.293,71023.99
3505,8/6/2020,37.36291667,776466.924,69133.207,8254.152,166755.235,13293.256,7517.349,2914.634,6034.822,205307.699,106473.34,61910.757,13051.949,11906.352,70039.844
3506,8/7/2020,38.59583333,775393.905,68807.151,2724.948,166724.03,12543.966,8253.085,2680.598,5494.513,201359.487,107648.814,59924.838,9619.52,11837.758,70889.077
3507,8/8/2020,36.91291667,700782.169,50318.086,1931.962,166592.704,10231.984,7529.703,2117.759,4274.329,189434.706,97392.382,53253.159,17389.247,11815.491,67976.161
3508,8/9/2020,34.6525,657269.503,47474.371,2017.453,166425.502,9883.943,7093.041,1529.297,4302.718,168453.017,85320.164,57685.744,25207.622,12327.492,65816.227
3509,8/10/2020,38.08958333,738068.961,64131.273,6506.718,166521.012,10791.735,8142.022,2002.084,3796.963,204779.039,119702.479,47196.801,27600.101,12547.569,68075.394
3510,8/11/2020,38.88,734500.01,64270.443,4516.517,166445.399,9789.584,8150.341,2296.309,3435.477,209410.762,151937.288,38734.65,28784.709,12653.217,69377.045
3511,8/12/2020,39.27375,712418.386,63471.445,893.515,166816.562,11451.889,7852.134,1911.219,3312.601,210627.61,105682.641,55988.329,29531.341,12176.638,69992.566
3512,8/13/2020,40.51958333,716219.241,73559.364,9054.423,166546.291,11633.082,7777.627,1746.748,3356.096,226393.16,41073.767,63578.433,27934.01,12410.79,71754.399
3513,8/14/2020,36.71166667,710586.003,66750.064,2935.361,166640.871,11393.697,7492.989,2426.665,3727.778,204917.133,68401.907,61505.927,23676.702,12624.055,72012.677
3514,8/15/2020,31.55416667,631293.617,34340.524,920.048,166590.107,10029.87,6718.109,1342.451,3155.155,130447.803,126304.352,64945.419,26935.292,12762.327,67241.294
3515,8/16/2020,29.07833333,591662.6,31284.106,7390.469,166901.127,9857.252,6949.455,941.128,3176.286,111899.475,139414.557,65758.404,25367.147,12470.999,65475.359
3516,8/17/2020,36.21166667,683923.907,63008.555,4587.889,166475.666,11267.307,7491.941,1502.979,3630.516,174763.958,117350.501,60887.807,22975.715,12209.938,72276.652
3517,8/18/2020,38.51375,708888.916,68065.882,11720.907,166756.151,8030.386,7417.404,1841.205,4667.372,196360.215,91126.295,51328.504,26929.915,12946.444,73785.147
3518,8/19/2020,34.90375,725675.863,59489.202,5216.616,166903.279,6568.682,8387.045,1676.811,4962.596,146572.208,174242.563,63765.635,28804.172,12364.811,71065.912
3519,8/20/2020,34.4975,729676.986,58537.132,3230.253,166334.471,8802.822,8607.146,2099.356,5021.731,160863.095,178510.516,59114.045,27661.95,12656.325,72498.169
3520,8/21/2020,33.58458333,739080.574,68270.676,13447.268,162224.823,9464.874,8710.536,2136.568,4907.019,170061.681,120202.415,58937.085,26761.311,12189.243,72254.823
3521,8/22/2020,32.17375,676812.548,57503.46,7655.186,159030.504,10190.434,7721.286,1585.005,3478.848,151062.228,81975.991,63666.146,26970.84,12941.466,68698.252
3522,8/23/2020,29.22041667,625384.861,43308.217,2375.851,166401.321,10126.284,7133.543,1187.569,3425.595,118635.516,116783.245,60365.013,24783.732,12223.433,66185.111
3523,8/24/2020,38.70208333,733320.649,70300.999,12218.743,166717.512,11043.912,8277.576,1712.288,3539.662,192828.664,107499.665,59206.807,21748.4,11777.362,71521.972
3524,8/25/2020,39.85208333,772384.724,77880.082,4522.361,166534.263,11107.555,8159.281,1293.854,4414.642,212670.798,76997.166,61301.972,25205.891,12019.099,72556.782
3525,8/26/2020,39.4925,791658.289,85151.354,7086.52,166306.372,11935.468,8971.149,1744.94,5880.298,245345.315,53888.599,60803.551,25414.01,12514.342,72542.055
3526,8/27/2020,46.24583333,797890.754,95261.383,6221.724,165651.389,13256.425,9332.103,1716.389,4877.698,250146.711,69474.612,59545.231,26362.722,11808.235,74111.148
3527,8/28/2020,39.80041667,773438.841,63527.481,1738.279,165861.559,11123.689,8346.554,1502.446,3325.1,169028.92,173811.61,55036.333,10927.395,10813.398,74929.819
3528,8/29/2020,30.95875,635866.109,38796.642,4096.816,166683.333,10413.544,7718.4,1783.992,2909.382,102140.69,236689.293,56596.97,22693.743,10590.747,72347.699
3529,8/30/2020,33.7475,572310.898,38845.85,3495.26,167297.925,9976.062,6633.98,409.307,3297.497,91439.038,162310.07,57368.127,26317.598,10673.072,71587.608
3530,8/31/2020,42.00625,679208.909,53785.629,5968.237,166484.679,10971.794,7204.517,1311.666,4454.252,174629.014,96852.497,60800.574,25871.745,10118.52,77452.233
3531,9/1/2020,46.0125,700209.044,62779.233,13690.979,157180.601,10848.753,7126.782,1511.785,5618.573,221248.194,60551.438,40750.762,26162.169,10350.134,78667.806
3532,9/2/2020,44.2025,711095.786,59267.66,3138.592,139875.946,11121.233,7915.252,1145.575,4610.524,186842.088,124055.995,58674.146,24590.385,10579.87,77971.797
3533,9/3/2020,46.15583333,719005.12,63733.187,5662.74,149594.718,11110.355,7058.134,1436.88,4363.868,199099.814,75012.58,60173.837,22183.14,10773.195,79072.602
3534,9/4/2020,43.97333333,724580.748,58355.728,6224.001,162177.525,10958.829,7534.403,1352.545,4821.005,186523.716,97207.439,60736.839,21989.129,13021.66,79600.861
3535,9/5/2020,35.2025,653584.402,45583.552,6681.675,140845.401,5450.71,7824.293,841.18,4755.396,131962.595,173567.998,59590.786,22873.292,12683.676,75311.468
3536,9/6/2020,31.67375,604081.335,35307.397,3569.872,142403.123,5379.276,7134.877,552.791,3576.947,100036.293,259530.069,57286.11,23165.392,11982.267,73038.898
3537,9/7/2020,39.52833333,696258.312,42046.528,4082.029,142795.02,5513.418,8271.042,1548.115,3400.22,117935.201,257774.166,54505.264,16862.518,12664.604,77931.655
3538,9/8/2020,41.53583333,698100.318,49600.894,4854.332,158045.947,8436.097,7859.357,1132.194,3818.7,157655.113,171989.629,55541.344,15339.605,12793.509,79049.185
3539,9/9/2020,46.07916667,718084.935,65526.868,11137.578,167156.571,14859.629,6749.268,1927.32,3979.179,201609.27,83729.662,53827.226,8277.112,12509.477,79795.152
3540,9/10/2020,45.09791667,721372.797,60177.435,7877.353,167184.103,17483.763,7546.615,2147.483,4361.415,198807.296,102800.417,56374.594,7965.111,12534.392,79850.248
3541,9/11/2020,46.9625,698312.958,60773.579,206.97,167129.408,14014.943,7341.153,1477.55,4900.248,205666.48,87417.849,52935.124,15462.023,12842.736,80320.672
3542,9/12/2020,40.38625,649165.551,42884.798,993.911,166963.948,9875.248,7198.08,1393.407,4017.28,130296.723,96819.953,52749.487,5652.442,13463.037,75583.151
3543,9/13/2020,35.06041667,605491.558,40817.289,137.179,166850.596,10599.186,6304.483,1020.13,3222.593,124355.526,133400.389,47100.857,888.447,14649.066,72117.564
3544,9/14/2020,43.49125,718980.488,65825.854,4903.468,166804.09,12241.736,6973.286,965.774,2925.748,196042.668,146377.175,43078.693,1102.22,14747.173,74514.131
3545,9/15/2020,48.90208333,740288.273,78854.783,11359.599,166779.942,12801.866,6171.29,1038.86,2740.059,227614.235,67305.637,49927.076,7368.192,15005.127,75431.731
3546,9/16/2020,51.04833333,751556.717,86575.172,10024.048,166877.565,13328.672,6461.768,1602.038,3269.776,252144.8,51971.134,42297.821,8382.419,15043.706,76525.327
3547,9/17/2020,47.10625,740760.783,60834.826,1402.899,166698.607,13673.839,6745.319,1204.21,3947.368,214431.176,132957.065,26621.886,12772.383,15289.019,77574.749
3548,9/18/2020,43.38375,713829.456,54747.268,2510.775,166972.14,13560.836,6444.209,1547.838,2828.757,171179.782,179486.044,24950.549,12635.016,14960.154,78551.773
3549,9/19/2020,39.33708333,627328.408,44908.61,2310.71,166977.466,11860.66,6497.698,767.671,1499.77,118773.834,151172.933,39994.338,7312.73,15396.622,75222.764
3550,9/20/2020,39.17375,574171.087,43760.581,2398.586,167465.801,11774.536,6132.881,641.299,1874.429,119538.418,74733.978,42051.522,1871.303,14702.513,73444.791
3551,9/21/2020,49.25625,683416.711,66995.517,11991.087,167699.202,14054.949,7535.867,1835.99,2524.414,218025.25,45487.103,47794.395,17276.547,13601.616,78319.044
3552,9/22/2020,50.66666667,703840.984,78642.052,10593.801,167313.642,14477.629,8035.783,1434.041,2311.549,226324.226,43234.048,49959.302,19749.918,13420.575,79601.922
3553,9/23/2020,44.97666667,712811.873,73371.214,6591.133,167317.411,12125.374,7530.076,1437.592,2689.47,191811.334,119215.298,39352.973,19705.275,13939.202,81026.799
3554,9/24/2020,39.71666667,712997.199,53985.431,8564.971,166731.713,11529.18,7740.654,2380.449,1668.175,131728.345,228832.555,30526.137,19529.6,12706.536,79740.873
3555,9/25/2020,26.88583333,691789.689,40005.117,8401.616,167329.166,10933.305,6772.655,878.031,1482.918,72148.847,327022.213,52487.288,20503.061,12965.315,77093.863
3556,9/26/2020,29.24708333,614309.972,35501.931,2915.022,167649.693,12012.449,6328.778,369.663,1699.197,51114.123,275089.418,51979.01,6729.323,14159.452,73232.851
3557,9/27/2020,24.72208333,568766.565,38938.557,6238.802,167889.972,11417.397,5710.704,209.052,1983.034,61619.098,234786.731,53971.455,11576.522,13127.503,68965.339
3558,9/28/2020,41.4325,666559.06,46607.982,10786.8,167852.335,12937.156,6600.553,1119.742,2805.16,145761.776,132314.684,56201.929,1135.212,12555.899,76090.532
3559,9/29/2020,48.34875,686797.043,57245.472,8035.533,167708.682,13275.784,7222.429,991.047,3539.711,221582.345,55531.847,54439.148,16014.322,11848.035,77427.049
3560,9/30/2020,49.14666667,690962.671,58041.854,10381.267,166939.068,13373.13,7436.574,970.342,3161.211,196810.4,65790.861,44584.07,9419.325,11767.011,79084.163
3561,10/1/2020,41.47666667,700916.732,43587.103,8344.659,160526.458,10857.194,5624.695,1449.836,2847.513,113452.727,207062.303,48361.512,13799.83,12761.583,78889.351
3562,10/2/2020,24.79583333,698403.756,42690.821,12900.673,157933.375,8825.284,6083.542,911.538,3245.211,46750.405,366789.939,21010.765,17091.723,12930.273,73418.742
3563,10/3/2020,19.13333333,612169.05,41737.579,8267.437,144628.649,7760.429,6150.217,707.65,4135.572,41061.761,316815.381,51054.84,18942.973,13094.898,64765.813
3564,10/4/2020,14.39958333,571636.922,42133.345,8596.121,135796.96,7853.925,5517.864,1065.885,4123.533,42897.029,264544.852,40180.292,13936.775,12127.161,64283.009
3565,10/5/2020,35.12375,673482.22,46840.31,9170.449,141387.054,10563.276,5922.633,1590.15,4577.012,88257.453,178386.375,53366.391,6874.034,12573.512,76282.992
3566,10/6/2020,40.99875,690894.896,53998.454,9380.829,145403.63,9334.815,6340.051,1116.552,4111.945,105934.939,162660.418,50470.033,15430.22,13010.173,78062.093
3567,10/7/2020,43.01791667,699613.798,60059.943,6278.925,145270.41,13596.343,6741.004,1579.766,4407.317,159743.522,105790.752,51926.096,16849.225,12944.412,80013.909
3568,10/8/2020,43.95416667,699215.554,66330.896,7146.537,145267.824,13742.734,7062.79,1538.48,4409.607,173884.816,62483.063,48453.68,19425.042,12923.056,80154.01
3569,10/9/2020,44.38916667,679813.517,67385.44,8771.387,144793.149,13325.67,6354.754,1344.877,4129.19,190569.273,51761.383,44198.243,17902.311,14610.671,79963.517
3570,10/10/2020,32.48958333,614331.962,40389.301,4010.911,144866.721,8080.366,6308.443,257.543,3233.951,70577.178,213241.33,45905.134,16191.742,14333.64,74782.19
3571,10/11/2020,27.84416667,563490.862,35682.481,2504.751,145196.406,8339.638,5986.339,90.346,3356.204,61601.837,246259.001,48873.489,17056.106,14412.764,69475.992
3572,10/12/2020,38.37583333,570701.026,41895.325,4209.663,145422.706,10749.035,6253.558,577.418,4677.132,75283.547,185886.638,54434.163,17184.629,14448.005,69304.041
3573,10/13/2020,40.46666667,673784.687,65633.619,6502.303,145457.99,12261.196,6704.481,1510.48,5079.488,120565.739,163630.884,49905.646,14632.095,14118.754,74996.093
3574,10/14/2020,36.735,703005.757,65570.408,7386.81,145601.044,12303.152,6532.858,2046.907,4640.044,90372.46,206385.482,48938.811,12863.574,13586.607,77681.058
3575,10/15/2020,39.33416667,709578.141,74456.067,7496.441,145655.34,12027.754,6348.712,1961.971,4101.835,116514.327,181215.789,50186.736,5312.861,13607.629,81492.6
3576,10/16/2020,43.32541667,704019.681,80613.772,10378.861,145702.314,11905.208,6092.93,1771.069,4749.649,153875.939,110574.459,53485.075,259.619,14197.063,83350.47
3577,10/17/2020,42.36583333,631928.375,85225.781,5471.681,145573.69,10808.117,6460.1,1062.876,5147.144,122666.861,51159.383,49228.327,1667.386,14701.918,79338.14
3578,10/18/2020,40.25625,583351.177,75420.151,5238.529,145648.516,10643.148,6272.871,988.357,4280.349,97483.979,62153.848,46159.355,978.325,15245.649,76615.084
3579,10/19/2020,35.71083333,687152.413,42720.49,5747.581,145607.589,8731.127,6822.539,1421.321,4802.344,88581.516,286982.852,40720.724,5639.771,13993.209,76523.538
3580,10/20/2020,36.03333333,711714.9,58032.871,7982.755,145597.705,8387.991,5922.515,1890.188,3674.549,88980.468,341335.145,13907.417,9476.474,13578.803,75209.01
3581,10/21/2020,36.58,707162.568,57124.23,8596.835,145581.537,11587.067,6723.993,1857.296,5272.512,101656.629,248518.697,28990.436,2145.768,13082.619,75580.029
3582,10/22/2020,45.22125,710357.203,85554.013,12501.906,145647.175,11771.952,6537.615,1815.727,3960.936,153479.344,141062.267,16773.296,8342.085,13362.205,78976.439
3583,10/23/2020,45.19,696843.426,75213.676,6341.246,145637.678,10063.062,6087.103,1233.177,3217.675,119807.291,168539.978,37454.613,8654.599,13208.572,81034.429
3584,10/24/2020,32.25458333,625382.417,52021.977,8323.03,145674.555,5882.923,5470.886,154.331,2969.717,56287.376,223858.167,42363.74,5900.565,12833.566,73810.189
3585,10/25/2020,15.395,606307.969,49230.347,10459.455,151445.202,6355.273,5530.178,614.621,3659.427,49471.072,303153.98,27115.81,12558.298,12247.435,66083.529
3586,10/26/2020,34.43041667,689553.095,68544.414,7183.438,145804.39,5312.463,5379.473,1625.06,3806.447,82703.821,279045.585,42560.08,11538.778,12226.31,73300.097
3587,10/27/2020,39.95166667,714662.582,69073.09,3739.05,145934.985,5392.634,5269.763,2299.657,4421.968,90744.192,246642.345,40127.833,11474.52,12631.738,76524.754
3588,10/28/2020,43.36166667,715705.336,85647.692,6646.328,145853.277,9767.349,5513.997,2233.674,4120.646,125446.968,121049.554,35841.346,7858.245,13221.121,77546.512
3589,10/29/2020,44.9425,715284.16,88904.61,9091.595,145833.384,9933.833,5745.324,1955.176,4294.158,155470.198,60951.074,44205.66,8155.343,12894.695,78912.794
3590,10/30/2020,41.58,704726.127,82950.826,7726.523,145804.457,9959.375,5788.075,2009.626,4740.206,137257.66,88608.93,44743.128,1995.524,12990.778,81607.681
3591,10/31/2020,35.77041667,628294.896,61140.809,6861.143,145722.296,8357.995,5788.788,900.103,4021.219,63663.912,126055.336,44010.921,350.328,13470.817,76034.152
3592,11/1/2020,27.21583333,575075.028,55358.452,3459.713,145712.623,11236.949,5218.672,667.155,3522.86,64783.136,129573.66,39921.861,584.204,13126.131,70331.423
3593,11/2/2020,40.89375,647094.468,78445.065,7970.777,145628.789,9909.971,6391.448,737.622,3788.631,100254.071,91741.946,36728.731,365.345,13537.23,78618.351
3594,11/3/2020,39.02333333,706154.584,72820.316,11329.475,145364.634,11620.593,6210.688,712.04,3485.185,93727.69,187344.732,25347.581,3423.153,13149.035,81938.622
3595,11/4/2020,38.795,728814.878,77727.248,10656.275,145237.215,11039.346,6670.31,1657.854,3519.704,102389.561,222332.138,13462.593,3992.105,12300.241,82151.077
3596,11/5/2020,33.98708333,724766.756,70669.371,10343.561,145159.156,6194.64,6621.761,1586.429,3946.234,69509.379,308702.268,11943.339,3479.774,12381.924,79846.72
3597,11/6/2020,34.97958333,710624.719,68157.529,4737.004,145221.896,10917.246,6417.331,994.681,4289.651,57750.858,339282.506,16192.157,6907.372,12494.252,79836.938
3598,11/7/2020,33.52958333,635069.873,70824.922,6226.366,145346.577,7742.818,6846.654,600.495,4581.266,76013.809,233284.55,27222.911,6335.808,13529.363,74492.317
3599,11/8/2020,34.64416667,585653.269,73983.186,5895.421,145332.52,5770.28,6365.41,416.082,3858.832,69943.592,157445.842,31262.101,2561.717,13722.544,74994.444
3600,11/9/2020,45.62083333,688061.521,107842.745,12589.305,145289.769,9679.289,6146.43,551.388,3641.856,155775.067,64065.933,29574.337,1071.939,13267.914,82335.739
3601,11/10/2020,50.67208333,711586.135,118942.622,7937.619,145409.846,11738.927,6152.406,885.964,3927.868,185898.638,39528.223,36709.812,263.252,13563.377,83530.178
3602,11/11/2020,43.3,718173.294,93206.009,4739.66,145707.255,8006.289,6823.089,1282.603,3342.648,110267.748,141272.939,32417.532,3257.433,13299.246,82637.46
3603,11/12/2020,45.34666667,717880.631,97441.636,6985.649,145597.597,11115.356,6960.21,1266.837,3579.05,147452.111,97943.761,29157.857,2524.173,13612.626,82240.707
3604,11/13/2020,44.515,713264.969,96320.547,3264.152,145277.013,11516.637,7187.936,458.44,4425.562,147305.791,79843.696,24588.957,4175.652,13404.434,83890.234
3605,11/14/2020,38.11291667,641465.596,70917.132,5667.774,145269.283,5676.155,7143.956,545.682,3642.96,90710.473,136314.065,11705.757,6027.957,13405.278,77844.435
3606,11/15/2020,24.13916667,585947.032,48815.526,4492.096,145225.051,8215.123,6787.053,284.555,3706.329,61315.458,222424.867,27568.844,6329.704,12167.595,68385.168
3607,11/16/2020,42.47625,693236.68,88109.555,8992.101,145197.671,10738.597,7441.848,782.642,4554.328,149689.219,106144.479,27142.791,8219.713,12539.239,79988.853
3608,11/17/2020,44.74625,712862.51,93113.912,6860.068,144437.617,12914.597,7174.66,1299.121,4623.639,153568.2,59205.597,33148.828,7826.812,12577.474,81319.915
3609,11/18/2020,42.45916667,718214.566,78676.352,10955.953,150162.609,10463.451,7059.917,945.579,4794.153,144936.257,91191.362,33591.205,7237.671,13007.431,80510.689
3610,11/19/2020,39.07958333,718299.945,71627.097,3655.304,158536.908,13060.228,6367.603,1040.337,3597.928,110860.014,193909.255,33730.264,7697.222,13215.133,82703.856
3611,11/20/2020,41.30125,716666.871,63938.972,3300.789,163955.245,10551.185,6654.468,847.192,5232.813,83324.86,262170.793,39279.373,3814.176,13431.956,83195.358
3612,11/21/2020,40.25,645094.568,62255.294,5720.734,169593.136,11392.301,6357.609,432.719,4481.088,84400.896,116435.099,39364.325,729.701,13664.602,77840.709
3613,11/22/2020,42.00041667,605990.942,55067.381,7335.385,169839.74,11947.897,6188.757,173.534,4220.906,120048.509,57995.979,38690.326,262.385,13826.813,75224.151
3614,11/23/2020,50.51,728188.952,94275.587,17061.5,169903.741,16849.583,6409.712,1283.001,4970.454,180185.192,47040.095,38940.126,317.511,13089.715,80611.043
3615,11/24/2020,46.68,757498.853,97039.888,7483.251,170058.922,19128.486,6681.353,1905.5,5077.345,180765.222,100571.304,30269.966,401.562,12696.736,80293.329
3616,11/25/2020,47.34166667,765268.18,92156.177,5594.623,169837.284,19327.193,6388.422,1702.539,3879.24,167962.909,122176.425,18125.793,671.866,12987.498,81079.997
3617,11/26/2020,48.16291667,766690.677,90168.619,2036.444,169211.576,19114.222,6228.539,1344.629,3972.19,137151.298,232586.378,7842.267,1210.622,13199.419,83153.381
3618,11/27/2020,52.55833333,751489.82,103739.429,6961.588,169663.536,17387.85,6568.657,1103.02,4062.824,182848.707,156523.64,10043.126,3908.21,13124.279,84017.005
3619,11/28/2020,48.07041667,667627.721,86589.227,813.847,169415.853,13341.647,6704.902,1358.074,3449.102,155168.17,70684.674,20608.884,4268.619,13276.361,79341.572
3620,11/29/2020,45.4425,624731.773,82005.351,4917.872,169676.126,12601.831,6205.977,767.304,3721.655,143542.031,53340.008,22708.2,5667.77,13763.546,77293.866
3621,11/30/2020,52.23041667,737071.712,103078.46,8018.282,169431.315,15670.014,6038.991,930.673,3718.776,170965.724,89078.066,26417.594,247.07,13213.072,83154.538
3622,12/1/2020,50.36416667,753620.849,82596.062,7809.501,168506.813,15208.036,6527.921,984.402,3471.143,146867.198,179951.33,30126.802,3847.705,13830.842,81980.32
3623,12/2/2020,49.4625,768634.956,78228.315,5589.064,167303.499,14968.411,7154.701,963.708,4441.47,124904.751,269665.047,29436.345,1314.644,13799.259,83160.644
3624,12/3/2020,49.49041667,784315.168,90500.282,3509.933,170307.225,14062.018,6367.197,1000.804,4008.249,134833.177,228524.718,34255.083,310.84,13828.454,83043.355
3625,12/4/2020,43.35958333,790382.104,85911.292,11102.338,170019.787,13060.608,6615.804,922.409,3608.43,122556.002,310215.998,15820.412,1201.883,12939.894,84608.027
3626,12/5/2020,45.21458333,723627.58,69357.535,2708.079,170185.189,10319.741,6438.699,1088.845,3805.382,91538.615,286906.08,30195.019,2498.509,14196.161,81957.088
3627,12/6/2020,39.98583333,676303,52976.296,7472.146,170080.934,12856.389,5611.499,639.422,3465.745,82016.064,322720.847,24541.368,244.898,14406.408,78095.69
3628,12/7/2020,38.01583333,712656.602,48593.475,11414.789,160723.204,10061.919,5732.65,745.077,3301.696,61761.229,388207.824,14875.053,247.933,14584.941,77589.249
3629,12/8/2020,27.48291667,693433.293,70034.964,10993.28,166433.082,13945.159,5965.459,793.394,3515.38,66161.578,348745.929,23423.093,2601.662,14340.709,71332.998
3630,12/9/2020,47.51666667,804018.806,109339.235,18824.931,170156.861,12035.707,6690.593,1257.736,3847.624,133037.623,281055.566,27847.216,1054.643,14435.735,82883.047
3631,12/10/2020,43.41708333,807771.695,105892.003,11415.021,170615.33,10414.602,6248.919,645.081,3030.89,88918.309,370246.502,10409.89,257.921,14050.151,81233.124
3632,12/11/2020,37.24666667,783766.293,99120.652,7977.713,170691.019,10327.654,6691.184,778.671,3436.717,56087.003,388095.778,10590.951,2138.309,14180.228,79537.916
3633,12/12/2020,36.26625,686510.161,96479.671,7415.275,170847.645,9583.154,6324.396,498.196,3882.271,50761.949,348802.237,27806.036,553.406,14226.089,75064.088
3634,12/13/2020,43.1925,644286.586,107101.756,10817.87,170871.499,3549.422,6574.089,842.898,4350.233,85958.611,199268.52,21192.592,1251.334,14472.588,75702.941
3635,12/14/2020,46.49458333,759517.717,121696,14791.526,170811.896,8450.091,6055.632,1684.708,4441.416,136511.73,180228.467,12438.424,1547.017,14073.397,80839.879
3636,12/15/2020,48.9175,766794.634,125795.23,7732.768,170360.272,9653.076,6969.371,1910.995,2644.31,134374.779,191759.685,27223.115,460.711,13657.774,82247.756
3637,12/16/2020,49.34416667,780348.751,141336.579,9503.916,170708.335,13785.236,6779.324,1638.62,3079.172,148121.937,161851.778,18034.441,1531.657,14305.034,81988.75
3638,12/17/2020,56.87166667,778470.844,161650.685,12214.985,170710.21,15596.326,6136.896,1112.951,2463.692,185043.709,65641.004,21026.336,3066.776,14298.469,83895.719
3639,12/18/2020,49.11083333,776174.524,141155.902,1783.745,170442.02,10021.038,6644.79,1527.317,2501.77,141145.584,125927.008,20957.031,4632.333,14348.627,84521.141
3640,12/19/2020,44.2625,697945.808,122701.646,8986.959,170796.014,8609.469,6606.981,615.801,2563.411,100959.628,136682.821,12040.651,1099.245,13953.741,80752.196
3641,12/20/2020,43.42166667,646840.581,123834.614,6972.626,170770.787,7559.424,6514.51,396.65,2495.917,77719.222,131401.815,25263.642,1228.885,14160.873,79477.923
3642,12/21/2020,46.78708333,750406.82,131561.248,13093.705,170799.936,8022.924,7178.547,1005.634,3551.631,121010.403,157310.209,23910.879,2899.151,13479.273,82847.901
3643,12/22/2020,46.70958333,750081.066,119484.053,7583.633,170730.172,8240.853,6815.691,832.912,4429.635,105103.119,132988.356,27013.087,7297.451,13928.658,82563.312
3644,12/23/2020,46.2975,727706.624,122081.594,9729.229,170828.49,8716.03,6636.168,691.528,3779.273,107178.767,141933.374,19334.964,6100.447,13648.147,80290.299
3645,12/24/2020,39.93916667,643648.623,96458.248,9967.975,170814.239,6707.697,6433.124,498.745,3804.245,84731.982,133138.794,21379.405,2433.2,13977.543,61544.705
3646,12/25/2020,16.03583333,570771.924,71799.475,7048.695,170805.559,6491.749,5535.35,217.986,3343.494,66114.65,288174.586,30857.533,1717.935,13233.671,44286.951
3647,12/26/2020,32.86416667,635755.792,84078.786,22240.633,170820.778,6197.671,6772.766,522.191,3596.52,56480.448,228372.524,36395.872,6905.229,12212.566,60231.511
3648,12/27/2020,26.505,646699.546,76959.875,23275.789,170818.318,5961.778,6434.072,499.269,3362.205,49969.783,265412.232,31799.792,3690.52,11997.83,63481.271
3649,12/28/2020,20.04083333,724357.078,82643.096,12799.332,170807.028,5960.844,6657.82,760.413,4094.44,41350.426,392654.999,25568.304,3126.095,11659.573,62762.23
3650,12/29/2020,38.66166667,732115.459,109972.477,20983.173,170860.75,7959.433,6512.391,1020.269,3536.358,56286.482,312223.454,25222.917,6340.881,11445.616,70884.81
3651,12/30/2020,48.98458333,734283.124,135216.312,8187.622,170919.756,6002.643,7041.297,968.776,4066.86,106774.621,236616.181,35679.36,7441.714,12458.304,74345.657
3652,12/31/2020,48.66,687715.588,127726.536,7009.326,170985.563,5735.909,7513.204,563.259,3812.65,74338.216,235642.192,28333.266,2783.566,12764.878,63292.6
3653,1/1/2021,42.51,608715.931,111077.579,4519.029,170966.633,5663.327,6180.245,840.614,3681.076,61416.329,240290.824,29876.523,2099.695,13234.386,54581.986
3654,1/2/2021,48.72041667,680432.407,112211.332,10485.118,170974.655,5611.373,7074.243,722.388,4587.264,80555.288,270599.158,34247.163,451.086,12636.823,67513.021
3655,1/3/2021,46.9275,684489.215,116969.983,9090.654,171000.851,5597.198,7036.465,993.803,4502.216,83628.611,221167.693,37134.485,225.573,12215.001,73185.396
