,Fecha,PRECIO,DEMANDA,hidraulica,turbinacion bombeo,NUCLEAR,carbon,diesel,turbina de gas,turbina de vapor,ciclo combinado,eolica,solar fotovoltaica,solar termica,otras renovables,cogeneracion,residuos no renovables,residuos renovables,generacion total,saldo francia imp exp,saldo marruecos,saldo portugal,saldo andorra,precio gas,nivel pantanos,indicador inflacion,precio petroleo,hidraulica2,temp max,IPI,EMPLEO,AGRICULTURA,INDUSTRIA,construccion,SERVICIOS
3001,3/21/2019,52.42875,758931.722,81165.931,13012.026,170306.541,37882.399,6402.26,1903.62,5254.341,103716.163,119363.718,30466.966,13404.716,10145.661,87260.505,6897.8365,2606.8175,697641.37,74974.473,12262.5,-21852.028,-1203.67,2.829999924,32.845,96.669,68.31999969,125.827,16.4,110.276,19471.1,839.7,2708.5,1281.4,14641.6
3002,3/22/2019,55.72791667,749138.108,105209.649,8907.714,170298.012,38186.993,6648.076,1269.296,5105.834,108031.534,86850.64,29928.981,11845.21,10139.783,87434.327,6935.782,2610.602,688106.431,76217.12,10826.4,-25624.471,-935.89,2.821000099,32.845,96.669,67.70999908,123.882,18.6,110.276,19471.1,839.7,2708.5,1281.4,14641.6
3003,3/23/2019,51.22083333,669633.017,74580.473,2662.699,170223.891,30140.982,6179.356,1578.923,5216.43,88107.246,100435.874,24319.453,19400.193,9939.646,83147.277,7267.5355,2697.0625,620019.932,71256.717,4885.6,-22653.196,-1147.36,2.723999977,32.845,96.669,10.67101895,118.368,19.2,110.276,19471.1,839.7,2708.5,1281.4,14641.6
3004,3/24/2019,44.30208333,611819.827,47572.518,2108.798,170275.517,15384.736,6964.691,1499.085,6637.9,70668.405,136406.681,26693.017,13104.854,9540.152,79520.845,7282.1305,2718.7555,595166.26,69682.87,9004,-46766.888,-1087.18,2.723999977,32.845,96.669,10.67101895,47.819,21.6,110.276,19471.1,839.7,2708.5,1281.4,14641.6
3005,3/25/2019,42.53166667,717073.819,48328.245,5934.466,170250.902,15804.705,7893.976,2331.687,7892.838,65691.201,243804.076,29895.254,20766.791,9567.024,83108.574,7106.399,2652.251,719675.502,66355.505,1531.5,-51969.673,-1031.17,2.723999977,32.627,96.669,66.93000031,13.711,22.6,110.276,19471.1,839.7,2708.5,1281.4,14641.6
3006,3/26/2019,41.08708333,732395.045,44191.178,6260.823,170292.981,14358.765,7845.926,2079.809,8022.18,40307.664,295494.81,29474.667,22869.741,10088.632,83264.336,6736.368,2552.481,734111.903,54560.987,-150.6,-29461.698,-958.92,2.759000063,32.627,96.669,67.25,36.429,22.6,110.276,19471.1,839.7,2708.5,1281.4,14641.6
3007,3/27/2019,47.18041667,735314.342,49260.606,5391.881,170347.838,21192.129,7764.867,2029.046,8233.31,65689.234,215862.454,32201.495,19768.697,10056.673,85781.128,6700.982,2498.713,703814.919,71591.015,198.3,-24722.684,-1097.4,2.730999947,32.627,96.669,67.87000275,37.772,18.9,110.276,19471.1,839.7,2708.5,1281.4,14641.6
3008,3/28/2019,50.82666667,736120.156,60620.753,10767.535,170359.393,30663.865,7704.761,2461.695,8496.923,98407.067,173103.93,32248.471,15369.129,9933.257,87140.258,6205.6695,2409.4555,723405.62,53786.67,1640.3,-35900.114,-1107.58,2.72300005,32.627,96.669,67.87000275,12.846,21,110.276,19471.1,839.7,2708.5,1281.4,14641.6
3009,3/29/2019,52.99833333,733687.593,72619.928,6519.172,170331.542,33729.095,7920.133,1982.114,7643.527,111155.625,142258.012,29204.45,5853.283,9298.142,88628.909,6602.667,2535.096,710202.225,52134.77,3575.2,-31140.573,-1069.79,2.720000029,32.627,96.669,68,5.116,20.1,110.276,19471.1,839.7,2708.5,1281.4,14641.6
3010,3/30/2019,51.93291667,661273.331,50638.578,2917.432,170364.924,30254.655,7854.876,1568.13,7297.924,110276.356,117844.81,28295.655,2890.38,9121.668,83291.519,6539.1585,2606.2585,644257.537,66650.361,853.4,-45724.994,-1155.24,2.663000107,32.627,96.669,11.00315829,16.464,21,110.276,19471.1,839.7,2708.5,1281.4,14641.6
3011,3/31/2019,49.32125,595455.992,61880.832,448.127,163299.057,37682.121,7412.297,1104.163,6470.219,112423.457,71120.786,13894.093,10442.617,8376.256,77300.552,6122.7455,2482.9635,575888.407,52971.496,3456.73,-33833.451,-1064.2,2.663000107,32.627,96.669,11.00315829,17.455,13.7,110.276,19471.1,839.7,2708.5,1281.4,14641.6
3012,4/1/2019,58.43375,728854.039,86710.531,7861.973,170031.052,46882.784,8247.283,2086.979,7614.582,178670.576,37360.945,16948.857,19180.831,8592.932,82565.716,6684.988,2515.961,665675.674,52309.332,1669.4,10013.638,-652.42,2.663000107,32.407,97.644,68.34999847,10.135,18.3,103.201,19804.9,809.3,2764.5,1276.4,14954.7
3013,4/2/2019,57.98208333,740720.312,83164.935,3195.309,169915.244,46589.16,8419.863,2446.029,7263.55,160748.133,48966.183,23759.218,23520.922,8772.946,82731.811,6650.969,2644.997,665746.497,54570.902,-1327.5,23060.262,-493.57,2.70600009,32.407,97.644,69.20999908,35.533,19.7,103.201,19804.9,809.3,2764.5,1276.4,14954.7
3014,4/3/2019,52.92625,743726.231,65400.943,1280.658,170138.522,34424.941,8442.244,2195.932,6902.683,90131.434,153698.601,26209.086,5319.131,8607.082,83925.777,6627.108,2718.811,679897.814,43470.286,-367.8,21504.856,-510.34,2.691999912,32.407,97.644,69.79000092,13.161,19.1,103.201,19804.9,809.3,2764.5,1276.4,14954.7
3015,4/4/2019,53.38583333,746532.132,62710.157,2717.864,160321.159,35359.079,8254.202,1879.392,7213.712,130192.168,140545.493,31145.058,2708.515,9005.646,86225.956,6784.9635,2692.3025,708593.998,28977.844,1139.3,11968.245,-513.1,2.673000097,32.407,97.644,69.48999786,25.924,17.4,103.201,19804.9,809.3,2764.5,1276.4,14954.7
3016,4/5/2019,51.35166667,758884.449,73535.245,3070.677,144301.84,37828.758,8026.976,1805.261,7378.116,107790.476,190338.721,15039.571,1268.098,9090.822,86830.532,6435.194,2506.277,699337.114,45542.943,0,17063.447,-519.98,2.644000053,32.407,97.644,69.26000214,39.517,11.3,103.201,19804.9,809.3,2764.5,1276.4,14954.7
3017,4/6/2019,44.30041667,683345.822,55856.409,3398.953,137284.963,32388.161,7171.647,1687.921,6485.192,41854.034,256890.826,18381.612,3570.917,9030.151,82434.903,6454.62,2562.252,664644.752,43403.75,2709.4,-15233.14,-476.99,2.65899992,32.407,97.644,10.82431504,54.593,11.9,103.201,19804.9,809.3,2764.5,1276.4,14954.7
3018,4/7/2019,47.2225,635743.258,50757.459,2073.96,143808.569,29481.006,7163.044,1262.388,6624.026,52608.728,212717.737,19233.574,7110.301,8683.582,80770.495,6238.1185,2351.2505,625066.088,39188.753,6752,-20794.016,-443.47,2.65899992,32.407,97.644,10.82431504,24.053,12.9,103.201,19804.9,809.3,2764.5,1276.4,14954.7
3019,4/8/2019,53.25833333,745947.421,59284.298,5696.405,144537.255,26037.048,8258.827,1961.572,7163.649,125025.51,186253.805,18574.039,12268.687,8948.564,85949.046,6739.6635,2707.1395,690737.13,38943.104,6551,14103.018,-507.79,2.65899992,32.213,97.644,70.5,29.392,17,103.201,19804.9,809.3,2764.5,1276.4,14954.7
3020,4/9/2019,50.30833333,762514.952,55846.571,1439.284,144527.503,22779.394,8849.063,1770.085,6545.171,94680.675,240219.63,21895.504,20258.811,9568.726,85693.504,6940.003,2792.884,710686.382,38222.405,5511,10215.011,-507.99,2.709000111,32.213,97.644,71.08000183,28.084,14.1,103.201,19804.9,809.3,2764.5,1276.4,14954.7
3021,4/10/2019,50.82958333,759373.018,57950.714,446.909,144544.572,36845.763,7524.971,1706.919,5341.264,108751.383,208677.659,22916.785,25460.056,9650.575,87037.608,6548.5385,2699.9755,712960.089,37154.983,7003.2,4452.699,-524.82,2.704999924,32.213,97.644,70.83000183,47.766,16.4,103.201,19804.9,809.3,2764.5,1276.4,14954.7
3022,4/11/2019,54.65291667,754593.577,66323.71,1901.894,144519.503,36375.016,7089.849,1523.563,5706.334,127956.885,166224.994,29489.64,24461.188,9804.166,88672.195,6708.8395,2680.5045,715328.03,37402.879,7681,-5944.885,-523.23,2.701999903,32.213,97.644,71.66000366,92.126,17.5,103.201,19804.9,809.3,2764.5,1276.4,14954.7
3023,4/12/2019,56.96916667,737503.833,65634.563,2855.805,143906.133,41901.055,7037.542,1821.401,5665.526,120370.489,131252.541,33643.43,18554.207,10734.003,89482.158,6868.0005,2783.1065,689516.107,33420.703,8158.8,7190.335,-490.98,2.674000025,32.213,97.644,70.91999817,100.298,19.5,103.201,19804.9,809.3,2764.5,1276.4,14954.7
3024,4/13/2019,57.54166667,658751.444,56056.423,934.189,143849.599,39854.553,6104.918,1355.765,5264.068,107033.47,71917.337,33494.852,12660.901,10888.295,84607.912,7049.194,2782.649,595725.712,54428.753,7981.9,3601.701,-435.59,2.645999908,32.213,97.644,10.73063524,71.3,22.8,103.201,19804.9,809.3,2764.5,1276.4,14954.7
3025,4/14/2019,52.61666667,606715.171,49512.139,2258.389,143683.157,35607.866,6626.42,1334.755,6632.05,86133.178,93479.645,28512.045,21648.993,9537.618,80290.574,7245.0535,2756.8365,572192.635,55070.788,6227.7,-21682.204,-408.61,2.645999908,32.213,97.644,10.73063524,28.702,23,103.201,19804.9,809.3,2764.5,1276.4,14954.7
3026,4/15/2019,53.8,705651.944,59450.39,3395.441,143441.215,37944.694,7792.279,1646.19,6613.902,90178.701,175116.977,25109.342,3939.441,9397.967,83417.505,7031.655,2514.344,665745.763,48600.016,1126.2,-1455.887,-465.66,2.645999908,32.389,97.644,71.62000275,34.26,26.7,103.201,19804.9,809.3,2764.5,1276.4,14954.7
3027,4/16/2019,57.17458333,712912.968,67173.002,3076.649,143714.849,40880.326,8056.992,1919.694,7327.863,147304.233,93599.641,31451.977,1291.57,9531.9,85251.452,7021.0765,2550.9205,670522.093,53732.736,-1655.6,-10864.103,-495.91,2.588999987,32.389,97.644,71.26999664,12.525,24.7,103.201,19804.9,809.3,2764.5,1276.4,14954.7
3028,4/17/2019,47.05,706896.182,75126.82,8172.951,143577.982,18999.444,8038.18,1747.857,7562.667,84191.96,227396.921,19282.177,3514.368,9616.572,83375.947,7090.622,2710.862,700855.71,45385.303,-2284,-28899.497,-462.47,2.572000027,32.389,97.644,71.83999634,25.307,26.6,103.201,19804.9,809.3,2764.5,1276.4,14954.7
3029,4/18/2019,55.09208333,633645.163,72748.267,3255.995,163936.837,16758.705,6964.501,1157.98,5475.788,122255.858,113738.404,10851.332,1374.972,10220.088,83383.414,6880.897,2731.231,621718.592,53662.005,364.3,-37960.491,-445.84,2.506000042,32.389,97.644,71.55000305,67.725,14.6,103.201,19804.9,809.3,2764.5,1276.4,14954.7
3030,4/19/2019,37.31375,584929.31,51486.163,4072.674,168463.976,17769.787,5887.096,1004.378,5502.805,69945.592,181412.408,12728.533,5122.221,10798.542,77674.945,6001.9485,2650.1865,618990.076,28671.389,777.9,-43816.973,-394.59,2.493999958,32.389,97.644,10.40701369,76.674,14.3,103.201,19804.9,809.3,2764.5,1276.4,14954.7
3031,4/20/2019,31.74916667,598281.137,48578.534,860.682,168451.263,16437.38,6965.24,1406.238,6266.946,56956.751,226242.089,15102.154,10672.12,10422.099,73429.591,5707.666,2692.854,640979.686,30778.769,13.9,-49239.996,-390.45,2.493999958,32.389,97.644,10.40701369,85.227,11.5,103.201,19804.9,809.3,2764.5,1276.4,14954.7
3032,4/21/2019,39.68791667,575850.979,57292.882,10682.914,168382.998,9908.549,7088.208,1067.467,6128.182,78936.391,122166.155,12536.062,4701.331,9871.382,74082.272,6008.375,2673.457,572022.934,57350.872,661,-41156.204,-386.07,2.493999958,32.389,97.644,10.40701369,75.419,13.5,103.201,19804.9,809.3,2764.5,1276.4,14954.7
3033,4/22/2019,55.76208333,622892.917,58267.131,5914.608,168156.477,17187.954,7378.558,1715.281,7652.406,127181.267,86282.691,19274.628,2375.664,9069.441,80797.619,5948.7665,2612.0745,608137.097,52535.832,4702.86,-36229.83,-390.79,2.493999958,32.788,97.644,72.05000305,26.075,18.5,103.201,19804.9,809.3,2764.5,1276.4,14954.7
3034,4/23/2019,49.2225,691440.392,60092.265,8444.158,167777.544,18935.103,7022.783,2173.21,7840.072,90089.033,181981.628,17294.915,5274.758,8895.515,82988.601,5242.2575,2505.6085,666023.535,56378.221,3512.26,-26322.778,-452.91,2.528000116,32.788,97.644,74.19999695,39.511,14.3,103.201,19804.9,809.3,2764.5,1276.4,14954.7
3035,4/24/2019,40.00791667,737862.824,59195.278,6400.966,167824.802,17966.172,6833.222,2626.325,7868.43,47783.275,292922.495,17851.359,21374.741,8117.213,82970.447,5065.7695,2331.7535,728181.991,50431.522,2924,-26104.92,-480.47,2.453000069,32.788,97.644,74.31999969,48.82,15,103.201,19804.9,809.3,2764.5,1276.4,14954.7
3036,4/25/2019,29.68583333,739947.966,61237.828,4858.194,167501.755,19246.208,6829.845,2168.211,7214.173,47498.955,295060.882,20829.553,28721.504,8119.331,78193.374,5175.505,2356.337,731607.796,22899.48,-376.9,11336.056,-483.06,2.474999905,32.788,97.644,74.52999878,42.887,14.6,103.201,19804.9,809.3,2764.5,1276.4,14954.7
3037,4/26/2019,48.92458333,722351.575,72762.566,7482.04,161728.382,18412.961,6191.396,1345.894,5348.899,92713.543,183044.946,31794.162,28145.093,8859.586,85277.461,5435.839,2428.063,704271.879,36539.414,7708.5,-14712.611,-469.93,2.500999928,32.788,97.644,74.30000305,71.4,19.3,103.201,19804.9,809.3,2764.5,1276.4,14954.7
3038,4/27/2019,55.66583333,641476.76,71665.25,6593.972,145743.832,16220.451,5655.522,1303.117,5665.77,92647.191,95256.696,34053.706,25452.63,7989.507,82466.097,5667.417,2635.478,602376.44,36366.926,8216,-1751.796,-419.21,2.578000069,32.788,97.644,10.22816831,90.929,22.8,103.201,19804.9,809.3,2764.5,1276.4,14954.7
3039,4/28/2019,52.6025,580034.58,63891.766,1169.846,145952.288,15908.277,6274.525,861.317,6514.648,75444.312,116089.573,33499.24,25983.849,7664.574,81158.95,5833.661,2603.637,591083.053,37979.381,8026.1,-38607.441,-394.57,2.578000069,32.788,97.644,10.22816831,71.346,26.2,103.201,19804.9,809.3,2764.5,1276.4,14954.7
3040,4/29/2019,57.90916667,681641.153,79309.222,7706.537,145952.581,33398.149,6611.372,1607.651,7453.997,143003.025,67829.954,31104.123,24942.435,7868.448,84975.535,5598.2405,2447.7935,650392.033,47721.954,6314.6,-17837.357,-453.54,2.578000069,33.614,97.644,71.69999695,72.775,27.5,103.201,19804.9,809.3,2764.5,1276.4,14954.7
3041,4/30/2019,58.77875,693188.14,79043.951,8246.918,145687.07,31613.477,6131.222,1593.723,7718.103,139189.996,67012.825,31509.231,23766.877,7873.376,85814.125,5574.3055,2456.1305,645555.207,47129.947,6801,-5588.253,-385.57,2.592999935,33.614,97.644,72.09999847,106.905,28.5,103.201,19804.9,809.3,2764.5,1276.4,14954.7
3042,5/1/2019,50.28625,588783.574,65790.781,1676.432,145512.082,19856.361,5699.125,855.767,7007.928,76215.913,116245.476,29861.374,24535.239,8012.479,79507.656,5775.935,2536.642,589599.43,49870.247,4909.1,-40620.432,-389.03,2.572000027,33.614,97.834,72.79000092,103.044,28.4,114.57,19804.9,809.3,2764.5,1276.4,14954.7
3043,5/2/2019,45.64625,674320.005,60145.885,1532.653,145423.288,18277.866,6933.309,2346.499,6228.452,92142.151,196432.618,30165.788,22518.708,7885.353,83095.192,5163.0645,1592.6135,681223.868,54129.373,1638.3,-46323.397,-378.62,2.612999916,33.614,97.834,72.15000153,92.26,26.8,114.57,19804.9,809.3,2764.5,1276.4,14954.7
3044,5/3/2019,50.0975,696474.728,62890.086,7871.841,145359.961,18101.332,7525.544,2508.456,7182.994,110659.013,167152.111,27128.431,23420.66,8059.499,85132.449,4996.5155,1623.1285,680778.471,51902.538,3016.7,-35098.995,-465.21,2.588999987,33.614,97.834,70.31999969,51.871,25.4,114.57,19804.9,809.3,2764.5,1276.4,14954.7
3045,5/4/2019,44.47333333,634765.62,61320.945,5983.301,145297.947,14779.838,7485.413,1677.232,7375.829,85072.353,158726.063,32281.903,18929.195,8005.413,79899.02,5068.8755,1656.6205,637184.191,46456.32,6826,-51724.087,-408.41,2.565000057,33.614,97.834,10.67101855,34.73,24.5,114.57,19804.9,809.3,2764.5,1276.4,14954.7
3046,5/5/2019,33.87,585505.022,54024.643,4857.807,145171.736,10901.105,6776.382,971.972,5851.142,65845.277,180948.949,33167.381,16382.822,7864.924,75248.223,5069.5305,1666.4275,621820.067,31712.529,4648.8,-44713.75,-398.37,2.565000057,33.614,97.834,10.67101855,33.908,26.5,114.57,19804.9,809.3,2764.5,1276.4,14954.7
3047,5/6/2019,53.05041667,691903.437,73665.167,14037.539,145046.085,11062.989,7206.576,1745.663,7193.697,171677.306,60961.399,31259.265,5493.634,7983.408,83664.747,4803.0365,1590.2885,640877.04,47570.611,7820.8,-2187.378,-462.85,2.565000057,34.033,97.834,70.59999847,50.679,26,114.57,19804.9,809.3,2764.5,1276.4,14954.7
3048,5/7/2019,51.92208333,715282.519,64011.313,10525.87,144884.419,12470.278,6879.05,2024.517,6901.783,162999.279,145052.727,27550.248,3783.963,8268.969,82159.787,4754.665,1586.007,696531.291,17723.082,4095.3,-2202.074,-458.3,2.515000105,34.033,97.834,71.16000366,79.557,26.2,114.57,19804.9,809.3,2764.5,1276.4,14954.7
3049,5/8/2019,38.7675,720383.459,54963.716,3122.71,144699.638,10967.199,6896.959,1732.729,5726.4,67903.043,318777.166,20354.107,16490.645,8210.898,78979.078,4874.2695,1606.2465,734394.035,21400.398,-491.8,-30035.072,-456.03,2.542000055,34.033,97.834,69.81999969,86.242,20.1,114.57,19804.9,809.3,2764.5,1276.4,14954.7
3050,5/9/2019,45.79666667,719680.488,63183.312,3586.395,144820.044,12201.473,7186.425,1677.866,6786.31,109824.226,237077.279,22038.567,27395.281,8557.728,82079.93,4799.1875,1550.7225,709223.185,47658.943,3000.4,-29552.023,-450.55,2.604000092,34.033,97.834,70.23000336,69.757,22.9,114.57,19804.9,809.3,2764.5,1276.4,14954.7
3051,5/10/2019,47.26541667,714705.845,72405.099,7626.51,126775.276,11956.353,7215.987,1662.138,5468.275,120592.357,195633.281,28533.852,30405.754,8778.579,82580.917,4626.9715,1559.6745,691980.309,27776.695,4123.8,-4872.282,-184.43,2.589999914,34.033,97.834,70.30000305,74.394,26.4,114.57,19804.9,809.3,2764.5,1276.4,14954.7
3052,5/11/2019,49.91625,642893.955,64702.823,4555.877,121236.715,10374.021,6620.838,1575.826,6175.819,127440.658,133953.412,33025.316,31023.162,8823.903,80677.867,4706.6985,1481.7855,632831.52,27046.056,8610.2,-23855.827,-444.11,2.615999937,34.033,97.834,10.56030679,84.68,30.1,114.57,19804.9,809.3,2764.5,1276.4,14954.7
3053,5/12/2019,36.42041667,589066.207,55055.521,3476.485,121565.661,10441.406,6934.42,978.381,6356.578,65069.312,192714.238,34278.689,30671.872,8565.15,76588.265,5036.849,1714.14,619198.682,36189.135,-88.3,-41649.537,-407.45,2.615999937,34.033,97.834,10.56030679,17.833,29.8,114.57,19804.9,809.3,2764.5,1276.4,14954.7
3054,5/13/2019,47.12708333,693194.342,60718.191,2773.093,121584.119,11600.895,7429.253,1866.122,8138.99,125243.732,187484.145,34212.127,29476.716,8938.155,82736.227,4758.955,1578.236,690117.725,22350.781,2545.8,-11432.841,-414.39,2.615999937,34.043,97.834,70.90000153,32.323,31.1,114.57,19804.9,809.3,2764.5,1276.4,14954.7
3055,5/14/2019,51.41791667,716085.91,64041.88,9762.037,121106.366,17490.561,7163.89,2372.942,7904.107,165746.832,105118.244,34388.827,26597.262,9539.697,83265.333,4861.041,1490.428,664999.681,29178.112,344.1,27682.028,-348.75,2.624000072,34.043,97.834,69.98999786,75.624,31.7,114.57,19804.9,809.3,2764.5,1276.4,14954.7
3056,5/15/2019,53.69791667,714403.802,69272.652,7353.13,120873.057,12563.479,7684.874,1848.275,7971.625,178769.198,94796.397,32992.968,18455.082,9949.924,82129.394,5258.3475,1500.1025,662497.562,27763.209,683.3,23912.069,-405.1,2.651000023,34.043,97.834,70.98000336,57.423,33.8,114.57,19804.9,809.3,2764.5,1276.4,14954.7
3057,5/16/2019,52.4725,723608.482,62899.421,2310.292,121005.643,12143.685,7817.332,1787.274,8058.531,158682.27,134355.199,30982.792,21493.772,10144.604,83622.928,5589.63,1457.76,667481.271,25808.036,-1546.7,36195.507,-420.92,2.604000092,34.043,97.834,71.94999695,26.648,31.2,114.57,19804.9,809.3,2764.5,1276.4,14954.7
3058,5/17/2019,43.79791667,708065.687,60631.528,3350.274,121409.354,11404.646,7463.448,1752.515,6442.111,88548.667,290457.028,24251.893,24134.435,10100.686,85224.864,5730.311,1671.751,736922.097,6971.243,-2148.8,-20478.697,-319.55,2.635999918,34.043,97.834,72.86000061,27.939,21,114.57,19804.9,809.3,2764.5,1276.4,14954.7
3059,5/18/2019,46.305,633581.663,59441.201,2042.019,120962.113,10531.463,6596.301,1418.45,5817.943,118766.255,154866.224,28750.21,21183.172,9957.34,82030.502,6008.7095,1697.2085,630457.541,25626.643,1402.6,-14969.483,-622.58,2.625999928,34.043,97.834,10.76470002,77.83,20.6,114.57,19804.9,809.3,2764.5,1276.4,14954.7
3060,5/19/2019,48.06791667,588760.853,55578.994,1211.468,121907.782,14393.836,6091.18,735.252,4826.177,124938.479,136833.023,29460.384,23241.857,9954.141,80139.369,6107.3315,1613.2045,618006.425,24415.031,-120.4,-38684.361,-306.54,2.625999928,34.043,97.834,10.76470002,81.369,22.4,114.57,19804.9,809.3,2764.5,1276.4,14954.7
3061,5/20/2019,52.74291667,693266.151,67545.69,6310.991,121750.812,19805.4,7417.974,1413.57,6420.466,186962.06,71869.311,30683.941,25958.354,9743.087,83806.006,5945.1755,1424.3975,642379.871,25618.749,4781.7,21743.449,-318.3,2.625999928,33.944,97.834,73.09999847,97.818,24.1,114.57,19804.9,809.3,2764.5,1276.4,14954.7
3062,5/21/2019,56.86708333,712267.526,71209.292,1771.765,121587.089,25227.022,7567.566,1184.694,6370.032,192442.207,54727.001,29247.273,23187.394,9671.553,82456.87,6027.5065,1413.3225,634223.783,41715.511,5764.2,30201.606,-545.17,2.667000055,33.944,97.834,72.02999878,78.733,27.6,114.57,19804.9,809.3,2764.5,1276.4,14954.7
3063,5/22/2019,57.985,720423.021,69398.246,4912.852,121458.673,25559.002,7054.009,1665.178,6322.073,210476.031,46317.891,32314.707,20095.854,9966.644,82097.518,5932.0035,1384.9295,650908.353,45472.599,6895.9,18392.639,-502.18,2.618999958,33.944,97.834,71.87999725,90.242,30.3,114.57,19804.9,809.3,2764.5,1276.4,14954.7
3064,5/23/2019,57.06916667,721032.652,63438.745,1012.401,120975.818,23011.363,6399.23,2034.274,5635.741,205982.489,65742.387,28363.914,27302.255,9207.325,83473.002,5718.484,1415.942,645712.398,44143.919,7972.8,23947.3,-473.33,2.551000118,33.944,97.834,70.69999695,113.889,30.1,114.57,19804.9,809.3,2764.5,1276.4,14954.7
3065,5/24/2019,49.04333333,717689.342,62559.649,235.244,121126.542,11096.81,6482.176,2074.747,5873.585,153629.538,176363.616,24121.522,29898.752,9260.618,84944.765,6149.0995,1579.7225,685714.529,43517.674,3573.5,-11533.252,-357.19,2.578999996,33.944,97.834,68.01000214,121.041,26.7,114.57,19804.9,809.3,2764.5,1276.4,14954.7
3066,5/25/2019,42.32916667,641713.37,60768.033,2513.12,121235.107,11121.727,6263.397,1445.491,5282.086,103547.308,182498.541,29659.461,27753.795,9882.811,81475.163,6288.0415,1764.0675,651164.004,39240.47,6971.8,-45886.822,-542.65,2.596999884,33.944,97.834,10.98612543,117.395,25.9,114.57,19804.9,809.3,2764.5,1276.4,14954.7
3067,5/26/2019,40.46208333,586295.917,58032.001,2194.161,121257.83,10709.239,6742.202,1093.766,5442.65,98951.785,149843.307,32895.214,29719.423,9706.695,80641.04,6169.293,1690.811,615384.83,34387.128,969.2,-40218.527,-399.81,2.596999884,33.944,97.834,10.98612543,116.084,28.3,114.57,19804.9,809.3,2764.5,1276.4,14954.7
3068,5/27/2019,50.67375,703430.222,61808.632,538.776,121088.315,15886.799,7334.196,2125.719,5839.771,163812.712,139807.514,31911.641,30997.933,9953.677,84007.057,6286.156,1739.061,679937.339,39623.054,2557.8,-14096.624,-251.89,2.596999884,33.852,97.834,10.98612543,43.518,30.9,114.57,19804.9,809.3,2764.5,1276.4,14954.7
3069,5/28/2019,47.1625,723789.614,56754.222,1464.139,120477.269,17618.734,7425.853,1720.092,6262.583,148069.538,196855.971,32714.332,31334.798,9787.847,84317.215,6033.282,1735.334,721056.296,39327.056,341.4,-29324.805,-367.46,2.596999884,33.852,97.834,69.09999847,100.462,30.9,114.57,19804.9,809.3,2764.5,1276.4,14954.7
3070,5/29/2019,47.57791667,722528.761,57183.699,284.116,120422.755,17767.825,8378.453,1752.255,7269.169,151466.334,184736.63,34247.847,30406.626,9629.106,84384.054,5261.9865,1554.8355,715334.932,39462.934,-3252,-23000.596,-411.17,2.582000017,33.852,97.834,70.05000305,-2.066,28.8,114.57,19804.9,809.3,2764.5,1276.4,14954.7
3071,5/30/2019,52.41333333,719643.509,57605.918,982.857,120437.106,17761.869,8328.83,1033.233,6169.602,190103.408,113844.689,34859.121,31406.729,9210.53,83468.908,5232.809,1597.833,681969.28,40443.483,-5124.7,4674.338,-407.11,2.618999958,33.852,97.834,69.73000336,-2.231,31,114.57,19804.9,809.3,2764.5,1276.4,14954.7
3072,5/31/2019,55.32166667,720746.446,64320.3,5055.221,120458.863,17915.453,8392.507,1788.794,7411.897,202213.93,86885.722,34692.854,30347.949,9503.981,83397.352,5261.477,1590.416,679293.409,38703.454,-3613.4,5917.15,-399.65,2.558000088,33.852,97.834,66.70999908,-1.984,32.3,114.57,19804.9,809.3,2764.5,1276.4,14954.7
3073,6/1/2019,53.28458333,657113.804,56254.449,2426.661,120099.072,16776.623,8917.027,1146.194,6845.278,182997.24,75785.423,34174.825,28256.641,9515.219,80493.495,5189.431,1536.119,633579.009,35809.129,-7295.6,-3237.489,-496.93,2.444000006,33.852,97.719,10.90096289,15.224,33.7,106.514,19804.9,809.3,2764.5,1276.4,14954.7
3074,6/2/2019,47.8175,610135.227,51465.516,1367.719,119661.946,15653.774,8461.08,746.083,6098.583,175916.493,94142.741,32628.105,25230.839,9288.709,78100.942,5391.933,1705.539,630989.801,32533.988,-1804.9,-44167.857,-470.18,2.444000006,33.852,97.719,10.90096289,12.689,35.5,106.514,19804.9,809.3,2764.5,1276.4,14954.7
3075,6/3/2019,53.415,727199.819,59856.073,2231.815,119396.423,26420.351,7661.098,1553.864,7018.641,220473.215,88980.388,31452.865,23037.056,8957.304,83248.396,5373.906,1751.177,692688.042,25766.913,-668.6,9626.433,-287.98,2.444000006,33.587,97.719,64.44999695,55.885,35.3,106.514,19804.9,809.3,2764.5,1276.4,14954.7
3076,6/4/2019,49.41125,743803.929,52352.923,727.58,119308.478,26747.948,7395.229,1760.896,7359.222,201061.32,171127.071,31756.927,27192.749,9272.825,82896.088,5268.6595,1553.3555,743937.921,22802.634,-250.8,-18474.756,-363.03,2.413000107,33.587,97.719,60.84000015,118.56,30.7,106.514,19804.9,809.3,2764.5,1276.4,14954.7
3077,6/5/2019,45.32708333,728013.427,58058.208,933.914,121727.697,27480.081,7728.57,1452.239,6285.257,168796.315,185346.532,29243.288,28477.979,9462.552,84243.89,5852.53,2151.571,731910.391,20223.615,4289.4,-25922.675,-361.96,2.41899991,33.587,97.719,61.47999954,110.691,23,106.514,19804.9,809.3,2764.5,1276.4,14954.7
