,2013M01,2013M02,2013M03,2013M04,2013M05,2013M06,2013M07,2013M08,2013M09,2013M10,2013M11,2013M12,2014M01,2014M02,2014M03,2014M04,2014M05,2014M06,2014M07,2014M08,2014M09,2014M10,2014M11,2014M12,2015M01,2015M02,2015M03,2015M04,2015M05,2015M06,2015M07,2015M08,2015M09,2015M10,2015M11,2015M12,2016M01,2016M02,2016M03,2016M04,2016M05,2016M06,2016M07,2016M08,2016M09,2016M10,2016M11,2016M12,2017M01,2017M02,2017M03,2017M04,2017M05,2017M06,2017M07,2017M08,2017M09,2017M10,2017M11,2017M12,2018M01,2018M02,2018M03,2018M04,2018M05,2018M06,2018M07,2018M08,2018M09,2018M10,2018M11,2018M12,2019M01,2019M02,2019M03,2019M04,2019M05,2019M06,2019M07,2019M08,2019M09,2019M10,2019M11,2019M12,2020M01,2020M02,2020M03,2020M04,2020M05,2020M06,2020M07,2020M08,2020M09,2020M10,2020M11,2020M12,2021M01,2021M02,2021M03,2021M04,2021M05,2021M06,2021M07,2021M08,2021M09,2021M10,2021M11,2021M12,2022M01,2022M02,2022M03,2022M04,2022M05,2022M06,2022M07,2022M08,2022M09,2022M10,2022M11,2022M12,2023M01,2023M02,2023M03,2023M04,2023M05,2023M06,2023M07,2023M08,2023M09,2023M10,2023M11,2023M12
Generación,4272613.664,3861296.9350000005,3999654.0450000004,3243396.029,3655078.796,4007253.6730000004,4200343.173,3825977.3130000005,3743018.1399999997,3618507.4320000005,3110739.507,3491451.286000001,3880057.3879999993,3471936.4999999995,3730600.7780000004,3772771.9360000007,3228090.595999999,3170876.068,3707172.249,3268522.937,3364137.041,3493787.506,2857839.0130000007,3587641.7569999998,4027733.6040000003,3558018.659000001,4036488.3109999998,3653297.8279999997,3270366.1729999995,3376593.9499999993,3952077.086,3678891.642,3543579.1800000006,3550479.638,3011021.724,3355962.9350000005,3825539.2739999997,3345302.6069999994,3849074.7710000006,3743108.437,3405567.02,3638144.959,3806137.7390000005,3614682.24,3514019.3150000004,3744712.7849999997,3180226.6149999993,3450252.284,3993577.8810000005,3473224.431000001,3921354.7329999995,3697788.798,3521533.0100000002,3452394.927,4041194.429,3911483.154,3658250.2670000005,3771508.3269999996,3408552.237999999,3955296.552,4053374.644000001,3606002.2900000005,3261948.8149999995,3199258.625,3454767.682,3361958.139,3406175.3419999997,3861802.188,3607129.33,3845724.862,3597381.45,3218438.918,4285138.709,3601297.475,3775760.7290000003,3226411.575,3691218.6,4019421.5000000005,4317294.834,4069195.1400000006,3719249.728,3814928.63,3311701.7109999997,3375344.1590000005,4003250.523,3647498.463,3711026.389,3477080.529,3101007.4329999997,3530926.7970000007,3925584.807,3764396.9960000003,3528437.276,3271050.474,3228577.7920000004,3769449.971000001,3873730.730000001,3033452.771,3541238.056,3244698.3040000005,3222236.194,2881695.498,3534930.5279999995,3423881.412,3464047.401,3047801.516,2952607.687,3656658.4699999993,3698912.8340000003,3335473.189000001,3561956.236,3314678.5419999994,3130641.147,3838308.386,3930879.5070000007,3747545.0260000005,3743265.1670000004,3236010.256,2746761.316,3335773.4840000006,3348365.6640000003,3096969.402,3493418.824,3277635.5280000004,2957395.146,3195425.509,3548078.4559999993,3585238.307,3010449.278,2724272.848999999,2730355.516,3299410.297
Demanda,4219945.354,3829246.735,3920760.869,3666174.022,3685534.828,3605123.034000001,4187494.707999999,3828631.7120000008,3729089.501999999,3769569.752,3802662.593,3947144.396,4100446.945,3785728.122,3909789.79,3495821.928,3638507.826,3683158.344,4088778.952000001,3715490.8769999994,3836715.288,3772334.187000001,3649981.563,3894913.600000001,4166773.739000001,3875789.258000001,3960238.857,3547210.863,3692788.613999999,3864700.680999999,4505638.561,3854649.1460000006,3715257.729,3756932.177,3757928.173,3876726.24,3979236.621,3858656.876,3994666.013999999,3710579.081999999,3720708.816,3784654.367,4272885.002,3937413.394,3980120.622000001,3779737.944,3855164.232,3959624.468,4327712.209000001,3733074.315000001,3974169.555,3563871.542,3864757.582,4143523.252,4355104.787,4068571.812000001,3827532.061,3839760.626,3995888.516,4111321.698,4140577.061999999,3993748.88,4047167.946,3674311.187,3776443.783,3865305.038,4372963.638,4063882.069,3880197.293000001,3832404.0699999994,3865798.134,3871165.372,4346165.016,3805809.279000001,3885658.350000001,3641927.9759999993,3724228.479,3773188.661,4446351.053,3978863.274000001,3832204.511,3819970.184999999,3912259.315,3858858.0120000006,4180533.867,3739391.844,3655675.5,2974661.8570000003,3196176.385,3394330.06,4124597.367,3825701.2630000007,3636332.142000001,3685266.366,3661150.298000001,3983099.447,4205890.778000001,3567341.4579999996,3853996.069,3484744.5089999996,3492614.749,3674121.831999999,4078621.766,3663381.789,3695619.203999999,3493176.9010000005,3714667.184000001,3796545.7169999992,3978813.799,3589689.6050000004,3870758.812,3493783.504,3626454.0100000007,3825103.358,4276866.57,3909713.7910000007,3717711.175,3471370.1750000003,3473170.281,3660750.488000001,3991811.826999999,3672618.605000001,3677236.629000001,3239902.210999999,3439250.6219999995,3648719.181999999,4161572.511,3808754.769999999,3606551.228,3589090.944,3614950.416,3759020.793
