,2013M01,2013M02,2013M03,2013M04,2013M05,2013M06,2013M07,2013M08,2013M09,2013M10,2013M11,2013M12,2014M01,2014M02,2014M03,2014M04,2014M05,2014M06,2014M07,2014M08,2014M09,2014M10,2014M11,2014M12,2015M01,2015M02,2015M03,2015M04,2015M05,2015M06,2015M07,2015M08,2015M09,2015M10,2015M11,2015M12,2016M01,2016M02,2016M03,2016M04,2016M05,2016M06,2016M07,2016M08,2016M09,2016M10,2016M11,2016M12,2017M01,2017M02,2017M03,2017M04,2017M05,2017M06,2017M07,2017M08,2017M09,2017M10,2017M11,2017M12,2018M01,2018M02,2018M03,2018M04,2018M05,2018M06,2018M07,2018M08,2018M09,2018M10,2018M11,2018M12,2019M01,2019M02,2019M03,2019M04,2019M05,2019M06,2019M07,2019M08,2019M09,2019M10,2019M11,2019M12,2020M01,2020M02,2020M03,2020M04,2020M05,2020M06,2020M07,2020M08,2020M09,2020M10,2020M11,2020M12,2021M01,2021M02,2021M03,2021M04,2021M05,2021M06,2021M07,2021M08,2021M09,2021M10,2021M11,2021M12,2022M01,2022M02,2022M03,2022M04,2022M05,2022M06,2022M07,2022M08,2022M09,2022M10,2022M11,2022M12,2023M01,2023M02,2023M03,2023M04,2023M05,2023M06,2023M07,2023M08,2023M09,2023M10,2023M11,2023M12
Generación,732193.3630000001,659622.834,710430.0580000001,696165.884,702600.6759999999,682878.853,747655.32,767882.086,720893.9010000001,747649.7150000001,710156.769,721371.105,721426.9920000001,656359.421,705259.2269999998,674038.716,694930.314,686355.3239999999,730106.675,745345.649,745719.0030000001,759886.1680000001,706515.373,719939.093,728282.2139999998,659110.6730000001,712202.3140000001,671852.862,701299.031,682683.027,764250.2989999999,763974.804,746706.563,756826.6109999999,713288.253,732736.6880000002,724877.676,679305.832,718524.7590000001,688809.8589999999,698555.9059999998,706310.976,761974.81,791081.608,748252.1980000001,761196.7440000001,721442.793,743769.348,745407.228,665204.176,736714.903,705628.1240000001,728992.358,730157.083,769839.9639999998,807063.4189999999,758985.31,789861.4639999999,743761.323,749447.673,755287.211,682423.585,729896.7299999999,703225.6989999999,715948.392,707399.829,759043.16,782334.352,764565.7440000001,778708.4190000001,720885.317,741928.712,755349.3439999998,678572.4010000001,738613.341,701144.5349999998,724435.551,714689.013,765155.245,788634.096,752661.6570000001,773780.358,734424.275,747518.3180000001,756953.464,705861.1320000001,682194.2969999999,548481.9319999999,581117.603,602698.8369999999,679184.2880000001,712516.545,684875.5920000001,674860.2390000002,652336.7660000001,665587.7150000001,648143.584,576433.134,640601.157,615594.7679999999,638221.977,637990.2220000001,702057.86,728446.23,724325.7400000001,734306.8059999999,703556.805,719893.229,713309.8619999998,649849.447,711961.0920000001,673439.79,700756.7490000001,693667.079,754312.5809999999,757192.276,724251.289,729372.5350000001,709312.287,718952.812,719420.6599999999,650392.983,711931.7170000001,675843.5020000002,701778.1449999999,713112.7150000001,762649.168,802549.4029999999,744651.2759999998,803955.9319999999,730578.277,733423.8750000001
Demanda,732193.3630000006,659622.8339999994,710430.0579999991,696165.8839999991,702600.6760000004,682878.8530000005,747655.319999999,767882.0859999994,720893.9009999989,747649.7150000008,710156.7689999992,721371.1049999994,721426.9920000002,656359.421000001,705259.2270000003,674038.716,694930.314,686355.3240000006,730106.675,745345.6489999993,745719.0030000001,759886.1680000006,706515.3730000006,719939.0929999996,728282.2140000002,659110.6730000005,712202.3140000005,671852.862,701299.0310000002,682683.0269999997,764250.2990000001,763974.8039999995,746706.5630000003,756826.6110000003,713288.253,732736.6879999996,724877.6760000003,679305.8319999999,718524.7590000004,688809.8590000004,698555.9059999996,706310.9760000007,761974.8100000003,791081.6080000006,748252.1980000006,761196.7440000003,721442.7929999998,743769.3479999996,745407.2280000004,665204.1760000002,736714.9029999994,705628.1239999996,728992.3580000002,730157.0829999992,769839.9640000006,807063.4190000002,758985.3099999994,789861.464000001,743761.3229999999,749447.673,755287.211,682423.5849999991,729896.7300000004,703225.6989999993,715948.3920000003,707399.8290000019,759043.1600000001,782334.3520000001,764565.7439999997,778708.4190000001,720885.3170000003,741928.7119999997,755349.3440000003,678572.4010000002,738613.3410000012,701144.5349999997,724435.551,714689.0130000007,765155.2450000002,788634.0960000005,752661.656999999,773780.3580000007,734424.2749999997,747518.318,756953.464,705861.1320000009,682194.2970000007,548481.9319999999,581117.6030000007,602698.8370000008,679184.2880000011,712516.5449999995,684875.5919999998,674860.239,652336.7660000003,665587.7149999994,648143.5839999997,576433.1340000001,640601.1569999992,615594.7679999997,638221.9769999995,637990.2220000001,702057.859999999,728446.2299999997,724325.7400000002,734306.8059999987,703556.8050000004,719893.2290000003,713309.862,649849.4470000003,711961.0919999995,673439.7899999992,700756.7490000004,693667.0790000004,754312.5809999997,757192.2760000003,724251.2890000014,729372.5349999993,709312.2869999995,718952.8119999995,719420.6599999998,650392.9829999998,711931.7169999994,675843.5020000001,701778.1449999998,713112.7149999997,762649.1679999998,802549.4029999992,744651.2759999994,803955.932,730578.2770000004,733423.8749999994
