,2013M01,2013M02,2013M03,2013M04,2013M05,2013M06,2013M07,2013M08,2013M09,2013M10,2013M11,2013M12,2014M01,2014M02,2014M03,2014M04,2014M05,2014M06,2014M07,2014M08,2014M09,2014M10,2014M11,2014M12,2015M01,2015M02,2015M03,2015M04,2015M05,2015M06,2015M07,2015M08,2015M09,2015M10,2015M11,2015M12,2016M01,2016M02,2016M03,2016M04,2016M05,2016M06,2016M07,2016M08,2016M09,2016M10,2016M11,2016M12,2017M01,2017M02,2017M03,2017M04,2017M05,2017M06,2017M07,2017M08,2017M09,2017M10,2017M11,2017M12,2018M01,2018M02,2018M03,2018M04,2018M05,2018M06,2018M07,2018M08,2018M09,2018M10,2018M11,2018M12,2019M01,2019M02,2019M03,2019M04,2019M05,2019M06,2019M07,2019M08,2019M09,2019M10,2019M11,2019M12,2020M01,2020M02,2020M03,2020M04,2020M05,2020M06,2020M07,2020M08,2020M09,2020M10,2020M11,2020M12,2021M01,2021M02,2021M03,2021M04,2021M05,2021M06,2021M07,2021M08,2021M09,2021M10,2021M11,2021M12,2022M01,2022M02,2022M03,2022M04,2022M05,2022M06,2022M07,2022M08,2022M09,2022M10,2022M11,2022M12,2023M01,2023M02,2023M03,2023M04,2023M05,2023M06,2023M07,2023M08,2023M09,2023M10,2023M11,2023M12
Generación,3206541.927,2783783.4229999995,2762138.862,2255280.845,2435070.9979999997,2604388.7070000004,3314556.001,3223978.067,2950008.958,3043495.299,2695178.813,3346762.1060000006,2621994.284,2137665.294,2414085.046,2068914.12,2806517.2260000003,2873307.732,3151054.3430000003,3260737.4620000008,2894153.506,2773955.297,2284820.9889999996,2651646.6240000003,3067923.5219999994,2765200.583,2624472.351,2715583.5160000003,2897074.4420000003,3228922.365,3547085.0970000005,3357540.392,2980688.564,2833369.7980000004,2903535.14,2817329.101,2469463.345,2468348.987,2337806.8549999995,2000638.309,2504007.86,2955948.427,3514473.6720000007,3439546.58,2829989.262,2696883.8609999996,2719339.9069999997,2863942.2070000004,2667269.529,2256374.807,2455843.0579999997,2660318.587,3124466.983,3464337.0899999994,3675560.7400000007,3606218.0279999995,3409567.499,3232846.021,3378643.95,3061573.8639999996,2815740.0290000006,2603406.255,2737380.3899999997,2490457.205,2599639.369,2810017.413,3289825.9820000003,3441042.2159999995,2885398.2069999995,2900967.828,2958639.128,2733859.7499999995,2831370.143,3103729.709,2530803.698,2598980.784,2880505.935,3098390.87,3506222.187,3440502.282,2779270.585,3038195.769,2286898.259,1919858.099,1911359.794,2094892.328,1921034.626,1906505.757,2191562.974,2501430.5209999997,3464981.8690000004,3007264.811,2608902.6960000005,2202032.845,2068877.993,2106332.2240000004,2084017.9409999999,1801940.701,2137952.9000000004,2287945.954,2502738.3479999998,2706110.759,2775043.157,2461380.2189999996,2523803.2320000003,2684693.198,2749345.4839999997,2623690.287,2997434.904,2374239.7050000005,2207850.424,2391242.877,2681457.7790000006,3554150.173000001,4318790.925,4194843.916999999,3826083.7919999994,3293921.7469999995,2269860.5020000003,2265141.1909999996,1934735.188,2837164.9829999995,2594784.539,2664199.0579999997,2473338.9480000003,3085442.9869999997,3346356.033,3517235.783,3033079.486,2738413.8529999997,1771663.988,1918648.344
Demanda,3427297.5940000005,3083174.576,3212191.344,2901513.809,2917381.049,2960957.0600000005,3476416.085,3536562.116,3109624.4209999996,2965423.344,3064995.379,3417961.2780000004,3406748.0870000008,3092746.54,3137464.5379999997,2813328.443,2957216.6950000003,3020550.3479999998,3345241.6370000006,3387481.3500000006,3127402.6060000006,2904451.315,2914373.673,3340778.252,3485428.7209999994,3167179.074,3150607.5170000005,2809896.497,3047140.45,3184114.599000001,3923735.479,3621936.218999999,3034131.6429999997,2956529.3230000003,2921433.923,3236452.1270000003,3305940.5779999997,3139510.2909999997,3255476.0959999994,2978747.302,2996114.6449999996,3232491.773,3794551.34,3826430.741,3370542.1159999995,3070716.4969999995,3123624.236,3395895.5320000006,3630139.835,3055225.2079999996,3200360.4410000006,2926812.0409999997,3064661.1149999998,3513624.1899999995,3762105.388999999,3897918.111,3269767.622,3139871.264,3137597.1929999995,3567152.646999999,3647455.250000001,3314118.1789999995,3420195.699,3046257.009,3034386.929,3159186.9640000006,3478781.369,3903582.7909999993,3397077.507,3130157.324,3188665.7879999997,3391917.1489999993,3668893.328,3152278.0910000005,3216356.3599999994,3029639.9729999993,3154123.4669999997,3181997.313,3676269.543,3786647.665000001,3261926.0840000007,3143205.7129999995,3215694.404,3383670.2279999997,3648510.198,3085375.7449999996,3136155.192,2680249.534,2833738.3479999998,2999931.629,3944796.05,3852523.918,3248747.4850000003,3070190.6470000003,3040312.8159999996,3482080.5419999994,3806960.159,3016830.4790000003,3214203.5830000006,2944784.8959999997,3088142.326,3166035.944,3688723.186,3781782.817,3261936.7869999995,3062789.782,3180304.564,3441074.5769999996,3532788.346,3023662.438,3245036.9050000003,2955545.493,3057820.434,3298550.8930000016,3904761.335000001,3693025.748,3143996.293,2962551.967,2825885.0799999996,3127215.4110000003,3411487.546,3107702.504,3054365.999,2802474.2850000006,2905687.652,3106325.3489999995,3793414.124,3795853.556,3000871.0580000007,2992272.489,2861437.7569999998,3266684.6000000006
