"","Tipo","2013M01","2013M02","2013M03","2013M04","2013M05","2013M06","2013M07","2013M08","2013M09","2013M10","2013M11","2013M12","2014M01","2014M02","2014M03","2014M04","2014M05","2014M06","2014M07","2014M08","2014M09","2014M10","2014M11","2014M12","2015M01","2015M02","2015M03","2015M04","2015M05","2015M06","2015M07","2015M08","2015M09","2015M10","2015M11","2015M12","2016M01","2016M02","2016M03","2016M04","2016M05","2016M06","2016M07","2016M08","2016M09","2016M10","2016M11","2016M12","2017M01","2017M02","2017M03","2017M04","2017M05","2017M06","2017M07","2017M08","2017M09","2017M10","2017M11","2017M12","2018M01","2018M02","2018M03","2018M04","2018M05","2018M06","2018M07","2018M08","2018M09","2018M10","2018M11","2018M12","2019M01","2019M02","2019M03","2019M04","2019M05","2019M06","2019M07","2019M08","2019M09","2019M10","2019M11","2019M12","2020M01","2020M02","2020M03","2020M04","2020M05","2020M06","2020M07","2020M08","2020M09","2020M10","2020M11","2020M12","2021M01","2021M02","2021M03","2021M04","2021M05","2021M06","2021M07","2021M08","2021M09","2021M10","2021M11","2021M12","2022M01","2022M02","2022M03","2022M04","2022M05","2022M06","2022M07","2022M08","2022M09","2022M10","2022M11","2022M12","2023M01","2023M02","2023M03","2023M04","2023M05","2023M06","2023M07","2023M08","2023M09","2023M10","2023M11","2023M12"
"1","Generación",273942.717,335115.905,412083.928,462938.424,524633.516,575297.878,442674.096,298494.667,249707.852,213669.447,228898.666,234311.579,307350.643,332211.401,416376.947,514469.363,435504.501,403327.254,366338.009,258794.076,202123.646,241436.579,222384.297,370400.092,231539.73,265569.37,380849.414,385809.509,349930.251,316621.732,248344.943,221703.558,214672.768,209971.274,188531.802,165974.997,207323.595,244593.59,333548.241,435214.377,478891.071,333633.209,256414.17,201661.94,122528.287,110741.639,178124.59,209331.511,192792.129,218928.088,331161.416,304075.753,346556.233,295282.686,237607.613,178136.74,110557.182,99847.259,79745.763,102474.616,215744.702,240443.561,392250.272,524690.226,552697.674,605496.859,361437.134,245010.466,174775.062,164362.357,197733.579,206651.395,131495.03,221430.474,200132.786,178686.785,302077.376,266470.668,199161.329,156725.948,103073.651,130416.331,243630.788,413610.263,287280.183,269668.184,411437.656,420455.39,458389.649,326459.216,257572.389,209517.142,150212.625,240267.683,202285.404,233144.363,227814.858,306758.08,270285.922,235923.132,289607.81,275771.771,226436.584,178880.721,122543.897,111800.572,102818.548,300180.331,228069.921,155261.888,178212.848,260406.525,381482.106,231982.171,169921.127,142520.561,102443.511,112200.293,107823.233,129036.554,136497.938,142895.795,195311.372,181340.971,171894.803,245917.702,186750.698,127313.17,119489.025,155694.01,278522.128,351319.721
"2","Demanda",898060.795,832999.627,864078.744,814430.915,814790.779,800025.236,878547.932,850802.308,823898.202,813542.588,842650.929,868482.103,882108.476,834865.15,868728.295,796593.639,829115.486,821585.897,850999.386,841804.04,851036.066,825477.114,834057.327,850864.495,903645.512,849701.481,904810.786000001,800756.867,852269.274,848747.285,925582.876,845503.374,826616.589,840095.886,844540.515,851147.647,879275.459,857729.826,900580.378,848672.062,859894.679,846544.608,880755.454,880559.758,875098.044,844021.165,879636.198,876550.48,935721.866,834494.584,899478.92,828524.917,893311.804,917711.259,904284.365,901716.281,857750.555,863165.529,905024.24,919255.426,917058.803,872838.887,934701.899,851930.042,884001.23,860583.977,911048.582,918525.526,884757.079,875089.572,909532.475,870762.752,957420.099,859577.223,931375.419,861851.879,901078.329,887513.783,947768.672,918355.065,880277.404,883069.114,905361.295,875169.733,936969.954,847063.224,845670.025,715893.499,780472.526,800765.41,883086.548,884240.341,844042.251,848048.821,854810.773,873158.298,899098.143,806734.845,901481.249,835504.911,854555.031,881086.419,914403.06,890945.768,857223.626,842280.712,884111.867,895918.585,905738.601,828555.977,863091.487,810692.217,862400.681,892296.279,908696.727,857693.127,818225.474,807511.022,826454.965,828154.912,878380.369,822063.237,844115.488,758608.486,811397.041,800791.162,836742.261,793739.474,765643.217,767601.167,788203.623,790003.599
