"","Tipo","2013M01","2013M02","2013M03","2013M04","2013M05","2013M06","2013M07","2013M08","2013M09","2013M10","2013M11","2013M12","2014M01","2014M02","2014M03","2014M04","2014M05","2014M06","2014M07","2014M08","2014M09","2014M10","2014M11","2014M12","2015M01","2015M02","2015M03","2015M04","2015M05","2015M06","2015M07","2015M08","2015M09","2015M10","2015M11","2015M12","2016M01","2016M02","2016M03","2016M04","2016M05","2016M06","2016M07","2016M08","2016M09","2016M10","2016M11","2016M12","2017M01","2017M02","2017M03","2017M04","2017M05","2017M06","2017M07","2017M08","2017M09","2017M10","2017M11","2017M12","2018M01","2018M02","2018M03","2018M04","2018M05","2018M06","2018M07","2018M08","2018M09","2018M10","2018M11","2018M12","2019M01","2019M02","2019M03","2019M04","2019M05","2019M06","2019M07","2019M08","2019M09","2019M10","2019M11","2019M12","2020M01","2020M02","2020M03","2020M04","2020M05","2020M06","2020M07","2020M08","2020M09","2020M10","2020M11","2020M12","2021M01","2021M02","2021M03","2021M04","2021M05","2021M06","2021M07","2021M08","2021M09","2021M10","2021M11","2021M12","2022M01","2022M02","2022M03","2022M04","2022M05","2022M06","2022M07","2022M08","2022M09","2022M10","2022M11","2022M12","2023M01","2023M02","2023M03","2023M04","2023M05","2023M06","2023M07","2023M08","2023M09","2023M10","2023M11","2023M12"
"1","Generación",269972.533,357917.737,324249.602,335356.018,246157.917,151074.508,83543.084,54778.387,46938.337,37597.985,116711.161,134423.962,296233.85,293395.957,285753.638,242155.435,134910.558,101329.013,72201.532,42397.819,31688.856,45437.804,118704.667,213235.379,149692.167,345586.082,331241.62,200714.648,152623.463,83837.004,59769.026,33076.848,31020.024,64099.618,95344.836,65149.931,255760.493,321979.491,393999.044,307875.357,207431.049,121108.227,69955.093,45976.584,37923.783,45551.122,85751.306,66621.437,74870.719,150436.498,136130.864,80957.97,67201.444,47763.148,41897.377,38354.692,50197.261,31064.159,59352.924,199643.798,228748.599,301074.34,346299.769,359950.836,195102.244,207120.448,125759.289,69073.274,45578.351,53052.405,156783.928,140732.35,171819.515,261289.653,141990.993,148493.429,119019.553,81570.817,64653.584,36158.663,37947.521,70126.813,356504.89,426727.744,190280.637,126445.453,195848.533,147484.777,134693.323,86707.293,39569.243,34727.331,44470.51,139330.079,79234.341,280595.655,302912.562,344254.166,179679.634,98619.601,92174.276,101713.456,57977.995,39600.463,40993.735,32221.386,111482.957,330565.074,136380.85,63493.732,133513.993,138274.464,99312.45,52806.432,29660.275,28229.535,21957.916,28263.213,84876.853,106771.314,314001.386,171289.83,144041.575,65626.703,54136.562,76353.281,35470.689,28281.577,44247.404,87965.179,252161.392,201309.48
"2","Demanda",916680.371,867681.176,926356.599,871409.11,868805.573,812008.268,861619.193,812652.814,825805.347,861454.143,869263.761,920315.555,926940.981,865903.693,908935.253,845622.234,851279.942,809896.216,841181.194,822068.357,825378.289,857117.598,866886.181,904378.034,956258.03,890800.057,929543.143,856934.826,863399.454,822456.29,878110.776,832511.783,819975.734,872877.645,864287.256,900378.726,917147.058,892362.901,948577.802,888067.376,880476.311,824537.698,875652.464,844856.234,844099.427,843168.052,850111.434,914567.061,954740.085,850071.015,920243.849,844465.515,874123.613,844501.033,876020.346,858048.948,841465.266,880129.227,902610.457,952302.332,950230.877,883557.655,953924.561,878451.279,870108.927,836118.856,865999.63,855891.123,847528.729,873135.616,894410.495,920538.945,955695.747,800857.082,819770.82,775652.082,775558.988,734051.76,771577.431,751690.808,733274.883,741662.952,762830.407,770472.528,818569.533,753713.456,793322.507,658828.308,673587.975,657386.079,693685.822,670393.413,686850.454,760044.453,746484.147,812041.784,867913.759,754268.325,808309.756,768077.88,776093.729,729077.631,754393.956,720273.259,725963.978,750755.832,783627.844,805235.909,838347.38,726763.587,764589.347,745247.46,746747.263,712894.837,733731.229,707301.295,707938.387,699296.436,707551.666,741601.993,736678.285,698689.63,725089.443,650440.533,681915.218,661470.468,686294.61,661840.205,664492.4,697903.882,707637.896,741593.527
