"","Tipo","2013M01","2013M02","2013M03","2013M04","2013M05","2013M06","2013M07","2013M08","2013M09","2013M10","2013M11","2013M12","2014M01","2014M02","2014M03","2014M04","2014M05","2014M06","2014M07","2014M08","2014M09","2014M10","2014M11","2014M12","2015M01","2015M02","2015M03","2015M04","2015M05","2015M06","2015M07","2015M08","2015M09","2015M10","2015M11","2015M12","2016M01","2016M02","2016M03","2016M04","2016M05","2016M06","2016M07","2016M08","2016M09","2016M10","2016M11","2016M12","2017M01","2017M02","2017M03","2017M04","2017M05","2017M06","2017M07","2017M08","2017M09","2017M10","2017M11","2017M12","2018M01","2018M02","2018M03","2018M04","2018M05","2018M06","2018M07","2018M08","2018M09","2018M10","2018M11","2018M12","2019M01","2019M02","2019M03","2019M04","2019M05","2019M06","2019M07","2019M08","2019M09","2019M10","2019M11","2019M12","2020M01","2020M02","2020M03","2020M04","2020M05","2020M06","2020M07","2020M08","2020M09","2020M10","2020M11","2020M12","2021M01","2021M02","2021M03","2021M04","2021M05","2021M06","2021M07","2021M08","2021M09","2021M10","2021M11","2021M12","2022M01","2022M02","2022M03","2022M04","2022M05","2022M06","2022M07","2022M08","2022M09","2022M10","2022M11","2022M12","2023M01","2023M02","2023M03","2023M04","2023M05","2023M06","2023M07","2023M08","2023M09","2023M10","2023M11","2023M12"
"1","Generación",35689.092,45628.383,46727.793,42689.514,45774.046,33603.595,22027.833,4975.962,7031.657,8388.351,18738.191,31730.871,40162.514,33914.911,35467.887,34042.031,20673.844,14734.025,9549.936,5030.08,5995.53,8352.706,11717.429,37890.76,30149.728,43038.472,57502.27,44870.911,30136.287,12855.89,9980.311,6323.838,3542.216,12788.635,15100.055,18712.81,20134.369,28446.535,50177.277,46377.82,31065.752,19481.568,16610.78,6438.245,7129.132,7355.561,11394.404,10433.072,17878.633,25229.059,19672,12882.817,12527.772,9626.879,8862.651,3858.954,3994.312,5182.987,15546.776,39419.559,39255.272,41183.659,48656.976,45923.753,35523.46,35540.517,20360.29,2021.39,6405.119,8903.343,20923.692,14454.42,18324.586,33896.027,20897.705,18934.539,16525.627,12824.067,9794.195,5418.636,7280.188,14203.371,33469.68,38335.339,17217.348,13735.378,19071.777,27640.193,15828.688,10297.485,10035.132,5798.843,5940.097,19866.496,11018.017,24967.619,33604.108,32883.652,24006.9,18199.794,17597.255,13223.311,10065.259,2833.783,5357.63,3268.006,20693.787,45093.278,32575.838,9669.908,26724.894,31735.838,24540.616,10535.051,5556.471,4111.963,3272.709,3851.486,8309.807,11254.134,20331.236,25980.896,30847.735,10716.623,14360.097,15845.514,10479.851,3676.149,8339.765,6772.126,13152.659,18454.913
"2","Demanda",381780.48,347417.231,395455.17,371950.663,371184.79,349323.222,366193.256,361008.342,351812.241,354973.728,377422.346,360633.7,343029.447,349413.855,392014.171,365167.354,369082.435,346327.525,353495.635,358955.454,352136.88,368091.155,366360.447,362087.573,374887.914,350424.136,393903.333,348258.862,358305.596,341599.137,360853.149,353605.822,341766.173,348195.082,348327.575,331071.824,297997.119,345011.445,381987.493,368317.682,365297.805,331349.394,338924.912,367394.179,357851.556,354717.595,352822.021,344943.914,381804.591,342001.449,384478.476,364464.997,369259.876,353221.677,355299.079,363861.018,357437.519,375035.208,382867.662,343839.646,360243.957,345533.56,382202.224,357831.059,360579.583,340707.984,362695.102,359222.278,349584.439,356824.25,352809.12,343724.221,376344.812,335609.363,363081.312,358214.104,358357.706,334031.262,349591.357,344327.486,341052.811,347289.235,356017.986,324383.453,341784.053,330739.792,356180.394,287372.937,314378.961,280657.543,319142.121,340134.022,333667.089,351119.216,344154.085,306515.675,301323.586,312051.981,354118.186,334415.536,354486.889,350482.439,345632.751,345589.824,338863.197,328646.412,336095.262,314925.718,310887.008,303920.233,304597.717,317139.959,332926.239,304838.328,325751.303,303304.989,276790.428,288164.299,273224.97,276394.369,299729.033,290159.021,313187.521,293101.148,287164.485,275018.09,277355.383,280314.223,285815.691,296378.489,306606.421,276812.956
