"","Tipo","2013M01","2013M02","2013M03","2013M04","2013M05","2013M06","2013M07","2013M08","2013M09","2013M10","2013M11","2013M12","2014M01","2014M02","2014M03","2014M04","2014M05","2014M06","2014M07","2014M08","2014M09","2014M10","2014M11","2014M12","2015M01","2015M02","2015M03","2015M04","2015M05","2015M06","2015M07","2015M08","2015M09","2015M10","2015M11","2015M12","2016M01","2016M02","2016M03","2016M04","2016M05","2016M06","2016M07","2016M08","2016M09","2016M10","2016M11","2016M12","2017M01","2017M02","2017M03","2017M04","2017M05","2017M06","2017M07","2017M08","2017M09","2017M10","2017M11","2017M12","2018M01","2018M02","2018M03","2018M04","2018M05","2018M06","2018M07","2018M08","2018M09","2018M10","2018M11","2018M12","2019M01","2019M02","2019M03","2019M04","2019M05","2019M06","2019M07","2019M08","2019M09","2019M10","2019M11","2019M12","2020M01","2020M02","2020M03","2020M04","2020M05","2020M06","2020M07","2020M08","2020M09","2020M10","2020M11","2020M12","2021M01","2021M02","2021M03","2021M04","2021M05","2021M06","2021M07","2021M08","2021M09","2021M10","2021M11","2021M12","2022M01","2022M02","2022M03","2022M04","2022M05","2022M06","2022M07","2022M08","2022M09","2022M10","2022M11","2022M12","2023M01","2023M02","2023M03","2023M04","2023M05","2023M06","2023M07","2023M08","2023M09","2023M10","2023M11","2023M12"
"1","Generación",23626.071,25382.153,33676.436,36111.491,42016.468,44377.043,51505.365,73725.132,34921.181,42313.882,35737.655,32086.046,34110.921,28626.997,32209.668,31709.236,68921.741,81217.841,98310.901,104257.208,52398.21,25857.587,22341.205,25183.187,27133.953,26365.548,35447.245,45724.375,68255.414,67860.551,101171.817,97119.197,48631.252,28263.101,31328.239,27714.589,25303.712,29573.76,32574.325,31443.091,57071.927,73975.508,97880.653,87998.817,65454.939,26457.656,27566.016,33937.092,28199.751,28666.678,36657.524,30301.462,32902.476,29922.248,29455.132,41551.076,34870.512,42117.708,20921.98,18793.211,21998.309,20431.277,20314.187,19960.63,47996.155,58290.607,59172.134,65257.892,41926.794,18385.615,20331.919,23887.179,18320.701,21351.778,21804.493,29005.118,39473.319,51540.401,56336.98,70128.962,54697.348,27930.567,20487.502,28001.972,32249.567,30693.045,28723.772,50159.251,53933.744,34910.409,35077.365,45058.178,43023.312,35404.865,14245.26,29379.811,24136.491,42168.572,57353.784,55178.804,50876.323,37953.239,35459.233,40319.814,35589.356,28930.73,23869.564,27798.868,21431.662,20777.776,39463.488,40163.901,43885.17,21601.137,27726.08,29008.868,25570.669,30278.496,22773.618,31181.193,26674.679,22304.12,24968.931,28083.215,44154.534,57276.825,49989.648,53248.942,32365.949,25587.897,22242.435,26767.243
"2","Demanda",2331743.567,2110489.553,2135272.259,1941958.478,1994619.804,2016501.267,2424151.795,2219507.704,2108434.768,2114148.313,2153516.951,2277450.306,2282883.885,2080950.273,2112130.111,1925174.447,2014115.05,2112826.28,2401734.928,2248847.655,2273008.304,2082078.545,2056801.985,2222913.186,2391973.644,2216907.15,2192370,1955264.817,2085205.931,2221761.81,2740927.677,2340351.676,2158893.78,2075797.798,2095793.294,2197422.86,2267972.157,2190976.205,2235786.835,2052173.922,2096603.086,2226321.573,2530507.646,2358992.266,2314035.83,2123283.92,2162904.598,2228872.717,2462847.842,2093499.416,2167073.675,1941065.855,2109200.799,2350195.207,2605330.481,2404961.984,2180200.835,2107776.637,2175705.603,2356362.909,2345787.144,2285239.07,2298767.153,2038011.523,2131183.033,2226984.915,2664231.95,2488817.007,2272548.357,2105103.012,2190444.9,2193336.635,2510836.663,2134019.425,2164887.68,2082313.392,2123696.885,2173952.957,2732096.081,2443273.028,2226532.905,2186210.866,2209449.199,2222962.963,2508069.037,2121198.841,2101279.181,1658367.752,1827469.331,1973106.075,2517075.658,2431482.847,2160161.801,2092023.643,2119833.626,2351728.827,2541784.95,2020604.117,2252014.427,2051278.824,2055062.999,2166490.181,2560090.745,2405188.279,2264075.528,2082354.219,2207275.169,2263430.835,2417389.067,2144520.206,2335792.491,2024695.85,2113915.981,2344921.747,2701484.131,2534005.265,2288727.229,2033801.517,2008538.703,2108159.718,2319028.644,2266531.714,2138505.235,1866579.954,1993160.205,2147495.425,2700684.087,2476241.214,2135772.793,2058567.331,2058508.65,2198922.096
