"","Tipo","2013M01","2013M02","2013M03","2013M04","2013M05","2013M06","2013M07","2013M08","2013M09","2013M10","2013M11","2013M12","2014M01","2014M02","2014M03","2014M04","2014M05","2014M06","2014M07","2014M08","2014M09","2014M10","2014M11","2014M12","2015M01","2015M02","2015M03","2015M04","2015M05","2015M06","2015M07","2015M08","2015M09","2015M10","2015M11","2015M12","2016M01","2016M02","2016M03","2016M04","2016M05","2016M06","2016M07","2016M08","2016M09","2016M10","2016M11","2016M12","2017M01","2017M02","2017M03","2017M04","2017M05","2017M06","2017M07","2017M08","2017M09","2017M10","2017M11","2017M12","2018M01","2018M02","2018M03","2018M04","2018M05","2018M06","2018M07","2018M08","2018M09","2018M10","2018M11","2018M12","2019M01","2019M02","2019M03","2019M04","2019M05","2019M06","2019M07","2019M08","2019M09","2019M10","2019M11","2019M12","2020M01","2020M02","2020M03","2020M04","2020M05","2020M06","2020M07","2020M08","2020M09","2020M10","2020M11","2020M12","2021M01","2021M02","2021M03","2021M04","2021M05","2021M06","2021M07","2021M08","2021M09","2021M10","2021M11","2021M12","2022M01","2022M02","2022M03","2022M04","2022M05","2022M06","2022M07","2022M08","2022M09","2022M10","2022M11","2022M12","2023M01","2023M02","2023M03","2023M04","2023M05","2023M06","2023M07","2023M08","2023M09","2023M10","2023M11","2023M12"
"1","Generación",106064.459,88423.57,382651.594,581277.182,288259.168,288518.978,294254.307,164601.449,124048.026,134976.032,234902.63,140125.543,199719.418,768610.309,411870.812,302297.271,139283.128,116193.159,368121.117,252958.397,117197.435,96011.487,203645.423,105147.902,65475.528,94391.795,59896.703,49645.195,214043.266,274828.339,245447.519,146732.988,132297.056,125588.14,123294.545,49373.256,70585.444,93103.959,89430.436,195668.691,503352.652,358136.451,288023.83,218838.257,116449.43,223941.249,105001.857,213890.01,256955.097,75366.318,254746.98,148703.201,135143.861,157541.221,84329.475,59280.54,32416.426,21722.131,76311.291,51821.654,45855.271,117585.079,373055.269,276072.472,202385.128,260935.506,351119.895,233917.152,198986.22,74403.048,70248.499,101369.491,174997.102,36585.947,25196.269,49937.19,53161.452,203767.828,175945.018,84395.919,96129.746,7416.62,92410.186,95889.692,90353.729,60864.594,44749.996,67563.233,77545.154,159563.077,228071.039,177582.114,108363.01,74508.786,195736.08,185891.969,289223.834,192870.831,309890.547,433854.241,268819.16,224574.493,285640.415,45344.951,12898.343,11603.621,51522.777,56232.97,109300.288,103628.666,151387.803,91933.875,168459.934,65902.062,52701.401,53154.176,30581.049,15099.255,43230.329,356625.273,381357.609,275224.359,120920.749,108591.044,75911.142,187658.913,182031.842,76635.385,60054.357,96299.974,184175.044,359643.233
"2","Demanda",451182.995,403783.91,412259.793,363412.333,353440.15,367179.348,436739.601,465167.882,416337.668,373209.052,386845.168,422612.388,437647.639,386077.175,372181.684,326020.635,342971.399,366570.958,400374.367,447149.02,399050.285,357967.727,373078.265,415566.573,456054.476,407777.076,393253.836,343621.07,367992.191,399268.592,457673.723,464554.144,397413.143,366363.101,371707.656,393741.061,430131.453,406481.729,409177.902,371030.151,356185.846,388375.043,451198.039000001,511029.377,431551.91,377232.029,398749.141,422196.775,458153.293,385350.044,395079.066,366472.619,378276.158,439779.735,440624.29,513654.345,412903.97,404810.699,392699.801,435476.692,454690.904,406832.623,427714.37,395382.107,371670.807,386425.132,398805.781,517022.438,454134.431,408719.705,413793.156,436251.144,457953.307,394740.895,388246.938,392573.28,371863.619,390596.367,431889.831,482287.397,429437.981,394986.126,414780.995,416962.301,458471.77,389007.747,394485.672,337487.516,347169.665,385510.529000001,497827.803,489402.967,422010.656,396197.376,405048.58,428972.183,487003.673,395298.669,425492.436,376617.189,383981.298,405586.42,423714.488000001,509621.441,414550.084,382150.628,421384.241,429876.923,452699.784000001,393995.532,422631.123,382740.987,384155.2,382643.637999999,461530.046,481306.415,378553.394,370772.256,368535.944,369415.115,442676.722,404495.391,399112.191,341414.443,341659.083,381372.379,416035.901,484804.526,370020.846,375786.632,391953.037,429643.512
